timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1595468049562,-64,-59,-56,-66,-55,-52,-55,-54,0.10789999,-0.28869998,1.2016,-0.175,1.1216999,9.7407,0.057613,0.0065429998,-0.041582,0.997451
1595468049574,-64,-59,-56,-66,-55,-52,-55,-54,0.10789999,-0.28869998,1.2016,-0.175,1.1216999,9.7407,0.057613,0.0065429998,-0.041582,0.997451
1595468049586,-64,-59,-56,-66,-55,-52,-55,-54,-0.4869,-0.1954,0.30949998,-0.217,1.1166999,9.740399,0.05747,0.00856,-0.044036,0.997338
1595468049598,-64,-59,-56,-66,-55,-52,-55,-54,-0.0951,0.1235,0.4382,-0.1972,1.1309999,9.7392,0.058168,0.007407,-0.045925,0.997222
1595468049611,-64,-59,-56,-66,-55,-52,-55,-54,-0.0951,0.1235,0.4382,-0.1972,1.1309999,9.7392,0.058168,0.007407,-0.045925,0.997222
1595468049624,-64,-59,-56,-66,-55,-52,-55,-54,0.0423,0.2015,0.5173,-0.1682,1.1412,9.7385,0.058626,0.005852,-0.046814,0.997164
1595468049636,-64,-59,-56,-66,-55,-52,-55,-54,0.0423,0.2015,0.5173,-0.1682,1.1412,9.7385,0.058626,0.005852,-0.046814,0.997164
1595468049648,-64,-59,-56,-66,-55,-52,-55,-54,-0.069,0.22129999,0.3022,-0.1356,1.1507,9.7379,0.059041,0.004065,-0.048456,0.99707
1595468049661,-64,-59,-56,-66,-55,-52,-55,-54,-0.12019999,0.20619999,-0.20359999,-0.1237,1.1851,9.7339,0.060778,0.003307,-0.049579,0.996913
1595468049674,-64,-59,-56,-66,-55,-52,-55,-54,-0.12019999,0.20619999,-0.20359999,-0.1237,1.1851,9.7339,0.060778,0.003307,-0.049579,0.996913
1595468049685,-64,-59,-56,-66,-55,-52,-55,-54,-0.17539999,0.1699,-0.39679998,-0.0982,1.2113,9.731,0.062056,0.001852,-0.050963,0.996769
1595468049698,-64,-59,-56,-66,-55,-52,-55,-54,-0.0092,0.085999995,-0.2762,-0.0783,1.2362,9.7281,0.063278,7.45E-4,-0.051372,0.996672
1595468049712,-64,-59,-56,-66,-55,-52,-55,-54,-0.0092,0.085999995,-0.2762,-0.0783,1.2362,9.7281,0.063278,7.45E-4,-0.051372,0.996672
1595468049724,-64,-59,-56,-66,-55,-52,-55,-54,0.006,0.0743,0.067,-0.0545,1.2380999,9.728,0.063312,-4.97E-4,-0.05178,0.996649
1595468049736,-64,-59,-56,-66,-55,-52,-55,-54,0.006,0.0743,0.067,-0.0545,1.2380999,9.728,0.063312,-4.97E-4,-0.05178,0.996649
1595468049748,-64,-59,-56,-66,-55,-52,-55,-54,-0.035499997,0.0299,0.1252,-0.0327,1.2334,9.7287,0.063017,-0.001616,-0.052087,0.996651
1595468049760,-64,-59,-56,-66,-55,-52,-55,-54,-0.1081,0.051,-0.022,2.0E-4,1.232,9.7289,0.062853,-0.003344,-0.052827,0.996618
1595468049772,-64,-59,-56,-66,-55,-52,-55,-54,-0.1081,0.051,-0.022,2.0E-4,1.232,9.7289,0.062853,-0.003344,-0.052827,0.996618
1595468049784,-64,-59,-56,-66,-55,-52,-55,-54,-0.0976,0.0674,-0.1969,0.019,1.2449,9.7272,0.063459,-0.004359,-0.05317,0.996557
1595468049796,-64,-59,-56,-66,-55,-52,-55,-54,-0.0976,0.0674,-0.1969,0.019,1.2449,9.7272,0.063459,-0.004359,-0.05317,0.996557
1595468049809,-64,-59,-56,-66,-55,-52,-55,-54,-0.1663,0.1564,-0.1663,0.038399998,1.2537999,9.726,0.063863,-0.005398,-0.053532,0.996507
1595468049821,-64,-59,-56,-66,-55,-52,-55,-54,-0.234,0.1532,-0.0371,0.037499998,1.2667999,9.7244,0.064526,-0.005418,-0.053987,0.996439
1595468049833,-64,-59,-56,-66,-55,-52,-55,-54,-0.234,0.1532,-0.0371,0.037499998,1.2667999,9.7244,0.064526,-0.005418,-0.053987,0.996439
1595468049847,-64,-59,-56,-66,-55,-52,-55,-54,-0.1805,0.22209999,-0.027099999,0.072,1.2665,9.724199,0.064409,-0.007233,-0.054888,0.996386
1595468049860,-64,-59,-56,-66,-55,-52,-55,-54,-0.0634,0.1608,-0.1136,0.092,1.2786,9.7224,0.064976,-0.008286,-0.054876,0.996342
1595468049873,-64,-59,-56,-66,-55,-52,-55,-54,-0.0634,0.1608,-0.1136,0.092,1.2786,9.7224,0.064976,-0.008286,-0.054876,0.996342
1595468049887,-64,-59,-56,-66,-55,-52,-55,-54,0.0157,0.0278,-0.1322,0.1204,1.2840999,9.721399,0.065169,-0.0098129995,-0.055772,0.996266
1595468049901,-64,-59,-56,-66,-55,-52,-55,-54,0.0156,-0.0131,0.015299999,0.1399,1.2859,9.7209,0.06521,-0.010781,-0.055294,0.99628
1595468049915,-64,-59,-56,-66,-55,-52,-55,-54,0.0156,-0.0131,0.015299999,0.1399,1.2859,9.7209,0.06521,-0.010781,-0.055294,0.99628
1595468049927,-64,-59,-56,-66,-55,-52,-55,-54,-0.0347,-0.0343,0.17279999,0.1607,1.2875,9.7204,0.065224,-0.011898,-0.056103,0.996221
1595468049938,-64,-59,-56,-66,-55,-52,-55,-54,-0.0233,0.0488,0.1344,0.1688,1.2925,9.7196,0.065458,-0.012321,-0.056002,0.996206
1595468049973,-61,-44,-54,-62,-60,-49,-55,-60,0.2094,0.0042999997,0.0766,0.1908,1.2976999,9.7185,0.065659,-0.013482,-0.05634,0.996158
1595468049996,-61,-44,-54,-62,-60,-49,-55,-60,0.1046,-0.0938,-0.030599998,0.217,1.2978,9.717899,0.065595,-0.0148,-0.056084,0.996159
1595468050013,-61,-44,-54,-62,-60,-49,-55,-60,-0.063999996,-0.0296,0.029,0.2285,1.3022,9.7171,0.065787,-0.015408,-0.056137,0.996134
1595468050034,-61,-44,-54,-62,-60,-49,-55,-60,0.0208,0.042999998,-0.0578,0.2513,1.308,9.7157,0.066009,-0.016612,-0.056507,0.99607897
1595468050053,-61,-44,-54,-62,-60,-49,-55,-60,0.1092,0.129,-0.0665,0.28039998,1.3102,9.7146,0.066034,-0.018121,-0.05682,0.996033
1595468050064,-61,-44,-54,-62,-60,-49,-55,-60,0.1463,0.115899995,-0.1811,0.3214,1.3232,9.711599,0.066586,-0.020248,-0.056743,0.99596
1595468050076,-61,-44,-54,-62,-60,-49,-55,-60,0.057,0.0916,-0.1994,0.3214,1.3232,9.711599,0.066759996,-0.021314,-0.056917,0.995916
1595468050102,-61,-44,-54,-62,-60,-49,-55,-60,0.057,0.0916,-0.1994,0.3418,1.3277999,9.7102995,0.066759996,-0.021314,-0.056917,0.995916
1595468050123,-61,-44,-54,-62,-60,-49,-55,-60,0.0058,0.1158,-0.29459998,0.3633,1.3427,9.707399,0.067458,-0.022471,-0.057074,0.995834
1595468050135,-61,-44,-54,-62,-60,-49,-55,-60,-0.074999996,0.1033,-0.313,0.38529998,1.3454,9.7062,0.067531,-0.023604,-0.057149,0.995799
1595468050148,-61,-44,-54,-62,-60,-49,-55,-60,-0.064899996,-0.0128999995,-0.2339,0.4044,1.344,9.7056,0.067399,-0.024591,-0.057406,0.995769
1595468050160,-61,-44,-54,-62,-60,-49,-55,-60,0.062699996,-0.0145,-0.1656,0.4236,1.3359,9.7059,0.066946,-0.025505,-0.05675,0.995814
1595468050173,-61,-44,-54,-62,-60,-49,-55,-60,0.062699996,-0.0145,-0.1656,0.4236,1.3359,9.7059,0.066946,-0.025505,-0.05675,0.995814
1595468050185,-61,-44,-54,-62,-60,-49,-55,-60,0.2065,-0.0393,-0.1063,0.4754,1.3216,9.7055,0.066083,-0.02807,-0.056156,0.995837
1595468050198,-61,-44,-54,-62,-60,-49,-55,-60,0.29009998,-0.0365,-0.105799995,0.5189,1.3090999,9.705,0.065318,-0.030263,-0.056275,0.995816
1595468050210,-61,-44,-54,-62,-60,-49,-55,-60,0.29009998,-0.0365,-0.105799995,0.5189,1.3090999,9.705,0.065318,-0.030263,-0.056275,0.995816
1595468050221,-61,-44,-54,-62,-60,-49,-55,-60,0.1122,0.005,-0.1431,0.5591,1.3067,9.703,0.06509,-0.032293,-0.056017,0.995782
1595468050234,-61,-44,-54,-62,-60,-49,-55,-60,0.1122,0.005,-0.1431,0.5591,1.3067,9.703,0.06509,-0.032293,-0.056017,0.995782
1595468050246,-61,-44,-54,-62,-60,-49,-55,-60,-0.0339,-0.0206,-0.30789998,0.57769996,1.3126999,9.701099,0.065336,-0.033282,-0.056359,0.995714
1595468050257,-61,-44,-54,-62,-60,-49,-55,-60,-0.2546,-0.1059,-0.5039,0.5632,1.3195,9.701099,0.06571,-0.032593,-0.056854,0.99568397
1595468050270,-61,-44,-54,-62,-60,-49,-55,-60,-0.2546,-0.1059,-0.5039,0.5632,1.3195,9.701099,0.06571,-0.032593,-0.056854,0.99568397
1595468050282,-61,-44,-54,-62,-60,-49,-55,-60,-0.3421,-0.17899999,-0.31649998,0.5722,1.3239,9.7,0.065899,-0.033088,-0.057207,0.995635
1595468050294,-61,-44,-54,-62,-60,-49,-55,-60,-0.3421,-0.17899999,-0.31649998,0.5722,1.3239,9.7,0.065899,-0.033088,-0.057207,0.995635
1595468050305,-61,-44,-54,-62,-60,-49,-55,-60,-0.3565,-0.1677,0.1401,0.5475,1.303,9.7042,0.064884,-0.03179,-0.057584,0.995722
1595468050318,-61,-44,-54,-62,-60,-49,-55,-60,-0.2501,-0.2111,0.4127,0.54899997,1.2876999,9.7062,0.064127,-0.03176,-0.056658998,0.995825
1595468050330,-61,-44,-54,-62,-60,-49,-55,-60,-0.2501,-0.2111,0.4127,0.54899997,1.2876999,9.7062,0.064127,-0.03176,-0.056658998,0.995825
1595468050341,-61,-44,-54,-62,-60,-49,-55,-60,-0.1609,0.0083,-0.0787,0.5383,1.2839999,9.7073,0.063996,-0.03114,-0.055677,0.995909
1595468050354,-61,-44,-54,-62,-60,-49,-55,-60,-0.1609,0.0083,-0.0787,0.5383,1.2839999,9.7073,0.063996,-0.03114,-0.055677,0.995909
1595468050366,-61,-44,-54,-62,-60,-49,-55,-60,-0.5511,0.1699,-0.8412,0.546,1.2988,9.7049,0.064761,-0.031518,-0.054779,0.995897
1595468050377,-61,-44,-54,-62,-60,-49,-55,-60,-0.4687,0.1936,-0.61259997,0.513,1.3335999,9.7019,0.066649,-0.029905,-0.054375,0.995844
1595468050389,-61,-44,-54,-62,-60,-49,-55,-60,-0.4687,0.1936,-0.61259997,0.513,1.3335999,9.7019,0.066649,-0.029905,-0.054375,0.995844
1595468050402,-61,-44,-54,-62,-60,-49,-55,-60,-0.1602,0.115499996,0.082899995,0.528,1.3234999,9.702499,0.066143,-0.030525,-0.052614,0.995954
1595468050414,-61,-44,-54,-62,-60,-49,-55,-60,-0.1602,0.115499996,0.082899995,0.528,1.3234999,9.702499,0.066143,-0.030525,-0.052614,0.995954
1595468050426,-61,-44,-54,-62,-60,-49,-55,-60,-0.0425,0.1113,0.3539,0.5474,1.2888,9.7060995,0.064394,-0.031256,-0.050116,0.996175
1595468050438,-61,-44,-54,-62,-60,-49,-55,-60,0.089099996,0.1363,0.11669999,0.57229996,1.2641,9.7079,0.063134,-0.032329,-0.047936,0.996328
1595468050450,-61,-44,-54,-62,-60,-49,-55,-60,0.089099996,0.1363,0.11669999,0.57229996,1.2641,9.7079,0.063134,-0.032329,-0.047936,0.996328
1595468050461,-61,-44,-54,-62,-60,-49,-55,-60,0.1786,0.060999997,-0.1572,0.61,1.2512,9.7073,0.062489,-0.034028,-0.044888,0.996454
1595468050474,-61,-44,-54,-62,-60,-49,-55,-60,0.1786,0.060999997,-0.1572,0.61,1.2512,9.7073,0.062489,-0.034028,-0.044888,0.996454
1595468050486,-61,-44,-54,-62,-60,-49,-55,-60,0.1566,-0.0427,0.0078,0.6317,1.2278,9.7088995,0.061316,-0.034953,-0.042754,0.996589
1595468050498,-61,-44,-54,-62,-60,-49,-55,-60,0.36569998,-0.0668,0.35959998,0.6773,1.1933,9.7101,0.059555,-0.037039,-0.040048,0.996733
1595468050510,-61,-44,-54,-62,-60,-49,-55,-60,0.36569998,-0.0668,0.35959998,0.6773,1.1933,9.7101,0.059555,-0.037039,-0.040048,0.996733
1595468050523,-61,-44,-54,-62,-60,-49,-55,-60,0.3179,-0.0929,0.1431,0.70519996,1.1705999,9.710899,0.058373,-0.038365,-0.039156,0.996788
