timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1595463243745,-59,-63,-62,-71,-67,-63,-41,-45,0.16939999,-0.092999995,0.40309998,0.8037,0.7432,9.745299,-0.004773,-0.0557,-0.737975,0.672508
1595463243763,-59,-63,-62,-71,-67,-63,-41,-45,0.204,0.0637,0.1396,0.8278,0.73359996,9.7439995,-0.005987,-0.056171,-0.73765,0.672815
1595463243802,-59,-63,-62,-71,-67,-63,-41,-45,0.204,0.0637,0.1396,0.8278,0.73359996,9.7439995,-0.005987,-0.056171,-0.73765,0.672815
1595463243817,-59,-63,-62,-71,-67,-63,-41,-45,0.024,-0.0335,0.3067,0.8409,0.72319996,9.7437,-0.0068489998,-0.056226,-0.737737,0.672706
1595463243831,-59,-63,-62,-71,-67,-63,-41,-45,0.088,0.0069999998,-0.0165,0.84559995,0.72179997,9.7434,-0.007083,-0.056335,-0.737857,0.67256397
1595463243844,-59,-63,-62,-71,-67,-63,-41,-45,0.16409999,0.0556,-0.1422,0.8576,0.7319,9.7416,-0.007182,-0.057133,-0.737721,0.672645
1595463243855,-59,-63,-62,-71,-67,-63,-41,-45,0.16409999,0.0556,-0.1422,0.8576,0.7319,9.7416,-0.007182,-0.057133,-0.737721,0.672645
1595463243866,-59,-63,-62,-71,-67,-63,-41,-45,-0.0861,-0.076799996,-0.0932,0.853,0.73679996,9.7416,-0.006816,-0.057165,-0.737476,0.67291397
1595463243877,-59,-63,-62,-71,-67,-63,-41,-45,-0.0861,-0.076799996,-0.0932,0.853,0.73679996,9.7416,-0.006816,-0.057165,-0.737476,0.67291397
1595463243888,-59,-63,-62,-71,-67,-63,-41,-45,-0.2394,-0.1486,-0.0761,0.83,0.7302,9.7441,-0.00619,-0.056118,-0.737713,0.672749
1595463243900,-59,-63,-62,-71,-67,-63,-41,-45,-0.33859998,-0.1468,-0.4195,0.8214,0.7382,9.7442,-0.005609,-0.05612,-0.737917,0.67253
1595463243912,-59,-63,-62,-71,-67,-63,-41,-45,-0.33859998,-0.1468,-0.4195,0.8214,0.7382,9.7442,-0.005609,-0.05612,-0.737917,0.67253
1595463243926,-59,-63,-62,-71,-67,-63,-41,-45,-0.38259998,-0.1476,-0.60859996,0.7872,0.73899996,9.747,-0.004295,-0.054971,-0.738014,0.67252797
1595463243938,-59,-63,-62,-71,-67,-63,-41,-45,-0.38259998,-0.1476,-0.60859996,0.7872,0.73899996,9.747,-0.004295,-0.054971,-0.738014,0.67252797
1595463243951,-59,-63,-62,-71,-67,-63,-41,-45,-0.2527,-0.1644,-0.40379998,0.7751,0.7362,9.748199,-0.003915,-0.054449,-0.737822,0.672783
1595463243963,-59,-63,-62,-71,-67,-63,-41,-45,-0.084,-0.118599996,-0.074,0.7538,0.71029997,9.751699,-0.0039749998,-0.052734,-0.73755,0.673217
1595463243979,-59,-63,-62,-71,-67,-63,-41,-45,-0.084,-0.118599996,-0.074,0.7538,0.71029997,9.751699,-0.0039749998,-0.052734,-0.73755,0.673217
1595463243992,-59,-63,-62,-71,-67,-63,-41,-45,-0.0479,-0.1028,0.1981,0.7374,0.6946,9.7541,-0.00388,-0.05158,-0.737357,0.673519
1595463244005,-59,-63,-62,-71,-67,-63,-41,-45,0.0122,-0.1086,0.20539999,0.7263,0.6712,9.756599,-0.004227,-0.050313,-0.73684,0.674179
1595463244019,-59,-63,-62,-71,-67,-63,-41,-45,0.0122,-0.1086,0.20539999,0.7263,0.6712,9.756599,-0.004227,-0.050313,-0.73684,0.674179
1595463244032,-59,-63,-62,-71,-67,-63,-41,-45,0.0875,-0.0213,-0.0106999995,0.7197,0.67219996,9.757,-0.003906,-0.050125,-0.736334,0.674747
1595463244046,-59,-63,-62,-71,-67,-63,-41,-45,0.0047,0.0284,-0.2262,0.7144,0.6811,9.7568,-0.003332,-0.05028,-0.735463,0.67568797
1595463244060,-59,-63,-62,-71,-67,-63,-41,-45,0.0047,0.0284,-0.2262,0.7144,0.6811,9.7568,-0.003332,-0.05028,-0.735463,0.67568797
1595463244073,-59,-63,-62,-71,-67,-63,-41,-45,0.031999998,0.046299998,-0.3436,0.70669997,0.6925,9.756499,-0.002635,-0.050449,-0.735273,0.675885
1595463244086,-59,-63,-62,-71,-67,-63,-41,-45,0.16309999,0.067999996,-0.274,0.71279997,0.7001,9.7556,-0.002531,-0.05095,-0.734319,0.676884
1595463244099,-59,-63,-62,-71,-67,-63,-41,-45,0.16309999,0.067999996,-0.274,0.71279997,0.7001,9.7556,-0.002531,-0.05095,-0.734319,0.676884
1595463244113,-59,-63,-62,-71,-67,-63,-41,-45,0.1037,0.0378,-0.020299999,0.7037,0.69119996,9.7569,-0.002447,-0.050301,-0.733675,0.67763
1595463244127,-59,-63,-62,-71,-67,-63,-41,-45,0.0082,0.0579,0.056399997,0.6914,0.681,9.7585,-0.002289,-0.049491,-0.733019,0.6784
1595463244140,-59,-63,-62,-71,-67,-63,-41,-45,0.0082,0.0579,0.056399997,0.6914,0.681,9.7585,-0.002289,-0.049491,-0.733019,0.6784
1595463244153,-59,-63,-62,-71,-67,-63,-41,-45,0.0023,0.13599999,-0.0726,0.6778,0.6717,9.760099,-0.00208,-0.048669,-0.732725,0.678778
1595463244167,-59,-63,-62,-71,-67,-63,-41,-45,-0.040599998,0.212,-0.0826,0.66209996,0.6838,9.7603,-0.00102,-0.048581,-0.731986,0.679584
1595463244181,-59,-63,-62,-71,-67,-63,-41,-45,-0.0149,0.1978,-0.1724,0.6464,0.6785,9.7617,-6.03E-4,-0.047832,-0.731858,0.679775
1595463244194,-59,-63,-62,-71,-67,-63,-41,-45,-0.0149,0.1978,-0.1724,0.6464,0.6785,9.7617,-6.03E-4,-0.047832,-0.731858,0.679775
1595463244207,-59,-63,-62,-71,-67,-63,-41,-45,0.1493,0.0748,-0.104499996,0.63909996,0.67399997,9.7625,-4.54E-4,-0.047411,-0.731376,0.680324
1595463244220,-59,-63,-62,-71,-67,-63,-41,-45,0.045399997,0.0403,0.1191,0.6254,0.65959996,9.7644,-4.21E-4,-0.046398,-0.731099,0.680691
1595463244235,-59,-63,-62,-71,-67,-63,-41,-45,0.045399997,0.0403,0.1191,0.6254,0.65959996,9.7644,-4.21E-4,-0.046398,-0.731099,0.680691
1595463244248,-59,-63,-62,-71,-67,-63,-41,-45,0.048,0.0592,0.03,0.6229,0.65059996,9.7651,-6.29E-4,-0.045968,-0.730948,0.680882
1595463244261,-59,-63,-62,-71,-67,-63,-41,-45,0.0295,0.1169,-0.38239998,0.6217,0.64199996,9.7657995,-8.66E-4,-0.04561,-0.7307,0.681172
1595463244275,-59,-63,-62,-71,-67,-63,-41,-45,0.0295,0.1169,-0.38239998,0.6217,0.64199996,9.7657995,-8.66E-4,-0.04561,-0.7307,0.681172
1595463244287,-59,-63,-62,-71,-67,-63,-41,-45,-0.0436,0.0887,-0.3037,0.61649996,0.6505,9.7656,-3.72E-4,-0.045745,-0.73066,0.681206
1595463244301,-59,-63,-62,-71,-67,-63,-41,-45,-0.0683,-0.1338,-0.0793,0.61179996,0.6379,9.7667,-6.37E-4,-0.04511,-0.730667,0.681241
1595463244314,-59,-63,-62,-71,-67,-63,-41,-45,-0.0683,-0.1338,-0.0793,0.61179996,0.6379,9.7667,-6.37E-4,-0.04511,-0.730667,0.681241
1595463244328,-59,-63,-62,-71,-67,-63,-41,-45,-0.3572,-0.3134,0.22019999,0.5872,0.5923,9.7711,-0.001346,-0.042544,-0.73144,0.680575
1595463244341,-59,-63,-62,-71,-67,-63,-41,-45,-0.4881,-0.3419,-0.016099999,0.5906,0.57199997,9.7720995,-0.002212,-0.041901,-0.731998,0.680012
1595463244354,-59,-63,-62,-71,-67,-63,-41,-45,-0.4881,-0.3419,-0.016099999,0.5906,0.57199997,9.7720995,-0.002212,-0.041901,-0.731998,0.680012
1595463244368,-59,-63,-62,-71,-67,-63,-41,-45,-0.4459,-0.2698,-0.1762,0.5682,0.5394,9.7752,-0.002563,-0.039898,-0.732987,0.679066
1595463244381,-59,-63,-62,-71,-67,-63,-41,-45,-0.5805,-0.2121,-0.097799994,0.57519996,0.5308,9.7753,-0.003133,-0.039819,-0.733148,0.678894
1595463244395,-59,-63,-62,-71,-67,-63,-41,-45,-0.5805,-0.2121,-0.097799994,0.57519996,0.5308,9.7753,-0.003133,-0.039819,-0.733148,0.678894
1595463244407,-59,-63,-62,-71,-67,-63,-41,-45,-0.4118,-0.080299996,-0.0028,0.5441,0.5071,9.778299,-0.00279,-0.037849,-0.733206,0.678945
1595463244420,-59,-63,-62,-71,-67,-63,-41,-45,-0.0667,-0.019,-0.083,0.53249997,0.48529997,9.7801,-0.003095,-0.036631,-0.732948,0.67929
1595463244434,-59,-63,-62,-71,-67,-63,-41,-45,-0.0667,-0.019,-0.083,0.53249997,0.48529997,9.7801,-0.003095,-0.036631,-0.732948,0.67929
1595463244448,-59,-63,-62,-71,-67,-63,-41,-45,0.32119998,0.1264,0.1521,0.5464,0.46739998,9.7802,-0.004199,-0.036447998,-0.732239,0.680058
1595463244460,-59,-63,-62,-71,-67,-63,-41,-45,0.4317,0.1037,0.5534,0.5536,0.44129997,9.781,-0.005357,-0.035724,-0.731926,0.680425
1595463244473,-59,-63,-62,-71,-67,-63,-41,-45,0.4317,0.1037,0.5534,0.5536,0.44129997,9.781,-0.005357,-0.035724,-0.731926,0.680425
1595463244487,-59,-63,-62,-71,-67,-63,-41,-45,0.3708,0.021699999,0.6914,0.5848,0.4157,9.7803,-0.007394,-0.035852,-0.731594,0.680756
1595463244501,-59,-63,-62,-71,-67,-63,-41,-45,0.3708,0.021699999,0.6914,0.5848,0.4157,9.7803,-0.007394,-0.035852,-0.731594,0.680756
1595463244522,-59,-63,-62,-71,-67,-63,-41,-45,-0.0947,-0.1264,0.49519998,0.5894,0.40699998,9.780399,-0.007867,-0.035693,-0.731559,0.680797
1595463244535,-59,-63,-62,-71,-67,-63,-41,-45,-0.417,-0.2087,0.0524,0.56869996,0.40109998,9.781899,-0.007303,-0.03475,-0.731708,0.680692
1595463244547,-59,-63,-62,-71,-67,-63,-41,-45,-0.44939998,-0.2342,-0.4752,0.5814,0.42639998,9.7801,-0.00688,-0.036137998,-0.7313,0.681063
1595463244559,-59,-63,-62,-71,-67,-63,-41,-45,-0.19919999,-0.0915,-0.5033,0.5861,0.4502,9.7787,-0.0062,-0.037195,-0.730774,0.681577
1595463244571,-59,-63,-62,-71,-67,-63,-41,-45,-0.19919999,-0.0915,-0.5033,0.5861,0.4502,9.7787,-0.0062,-0.037195,-0.730774,0.681577
1595463244584,-59,-63,-62,-71,-67,-63,-41,-45,0.033099998,0.1375,-0.4037,0.5987,0.4662,9.7772,-0.006059,-0.038242,-0.729735,0.68263197
1595463244596,-59,-63,-62,-71,-67,-63,-41,-45,0.033099998,0.1375,-0.4037,0.5987,0.4662,9.7772,-0.006059,-0.038242,-0.729735,0.68263197
1595463244608,-59,-63,-62,-71,-67,-63,-41,-45,0.24599999,0.3085,-0.5379,0.621,0.5007,9.774099,-0.005608,-0.040322,-0.728365,0.683978
1595463244620,-59,-63,-62,-71,-67,-63,-41,-45,0.29709998,0.4118,-0.1656,0.61899996,0.4956,9.7745,-0.005663,-0.040065,-0.727499,0.684913
1595463244632,-59,-63,-62,-71,-67,-63,-41,-45,0.29709998,0.4118,-0.1656,0.61899996,0.4956,9.7745,-0.005663,-0.040065,-0.727499,0.684913
1595463244643,-59,-63,-62,-71,-67,-63,-41,-45,0.099599995,0.254,0.3051,0.6202,0.4965,9.7744,-0.005633,-0.040151,-0.72674,0.685715
1595463244656,-59,-63,-62,-71,-67,-63,-41,-45,0.099599995,0.254,0.3051,0.6202,0.4965,9.7744,-0.005633,-0.040151,-0.72674,0.685715
1595463244668,-59,-63,-62,-71,-67,-63,-41,-45,0.2503,0.0802,0.4019,0.6167,0.4743,9.7757,-0.00627,-0.039204,-0.726651,0.685857
1595463244679,-59,-63,-62,-71,-67,-63,-41,-45,0.36929998,0.0,0.51989996,0.6349,0.45659998,9.7754,-0.007564,-0.039183,-0.726629,0.685869
1595463244692,-59,-63,-62,-71,-67,-63,-41,-45,0.36929998,0.0,0.51989996,0.6349,0.45659998,9.7754,-0.007564,-0.039183,-0.726629,0.685869
1595463244706,-59,-63,-62,-71,-67,-63,-41,-45,0.2112,-0.0382,0.5783,0.636,0.44599998,9.7758,-0.007961,-0.03883,-0.726307,0.686225
