timestamp,rssi1,rssi2,rssi3,rssi4,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1591613234375,-59,-64,-56,-46,-0.0308,-0.21,1.5756999,0.6192,4.7897,8.5349,0.249106,-0.052766,-0.077429,0.963932
1591613234387,-59,-64,-56,-46,-0.1724,-0.34289998,0.7201,0.60389996,4.8048997,8.5274,0.250056,-0.051876,-0.076798,0.963785
1591613234412,-59,-64,-56,-46,-0.1724,-0.34289998,0.7201,0.60389996,4.8048997,8.5274,0.250056,-0.051876,-0.076798,0.963785
1591613234424,-59,-64,-56,-46,0.0437,-0.1582,-0.5651,0.6034,4.8556,8.4987,0.252957,-0.051922,-0.076055,0.963084
1591613234439,-59,-64,-56,-46,-0.1797,-0.2638,-0.9313,0.5916,4.9024,8.4727,0.25567698,-0.051390998,-0.075475,0.96244
1591613234452,-59,-64,-56,-46,-0.0201,-0.189,-0.4626,0.5693,4.9354,8.455,0.257657,-0.050254,-0.074967,0.962011
1591613234463,-59,-64,-56,-46,-0.0201,-0.189,-0.4626,0.5693,4.9354,8.455,0.257657,-0.050254,-0.074967,0.962011
1591613234475,-59,-64,-56,-46,0.081,-0.1378,-0.15619999,0.5367,4.9431,8.4526,0.258268,-0.048268,-0.073836,0.962037
1591613234486,-59,-64,-56,-46,0.081,-0.1378,-0.15619999,0.5367,4.9431,8.4526,0.258268,-0.048268,-0.073836,0.962037
1591613234498,-59,-64,-56,-46,0.28,0.0058,-0.3979,0.53389996,4.9660997,8.4393,0.259679,-0.047729,-0.071947,0.961827
1591613234509,-59,-64,-56,-46,0.29639998,-0.021699999,-0.6301,0.50769997,4.9740996,8.4362,0.260259,-0.046214,-0.071316,0.961791
1591613234521,-59,-64,-56,-46,0.29639998,-0.021699999,-0.6301,0.50769997,4.9740996,8.4362,0.260259,-0.046214,-0.071316,0.961791
1591613234533,-59,-64,-56,-46,0.3005,-0.0191,-0.2333,0.51339996,4.9811997,8.4317,0.260683,-0.046336,-0.070526,0.961729
1591613234545,-59,-64,-56,-46,0.3005,-0.0191,-0.2333,0.51339996,4.9811997,8.4317,0.260683,-0.046336,-0.070526,0.961729
1591613234556,-59,-64,-56,-46,0.3715,-0.028199999,0.19,0.4816,4.9707,8.4397,0.260203,-0.044554,-0.070337,0.961957
1591613234568,-59,-64,-56,-46,0.074,-0.0659,0.4543,0.4456,4.9398,8.4598,0.258551,-0.04263,-0.070807,0.962455
1591613234580,-59,-64,-56,-46,0.074,-0.0659,0.4543,0.4456,4.9398,8.4598,0.258551,-0.04263,-0.070807,0.962455
1591613234591,-59,-64,-56,-46,-0.14479999,-0.1765,0.53,0.39,4.9228997,8.4724,0.257781,-0.039652,-0.070958,0.962777
1591613234603,-59,-64,-56,-46,-0.14479999,-0.1765,0.53,0.39,4.9228997,8.4724,0.257781,-0.039652,-0.070958,0.962777
1591613234614,-59,-64,-56,-46,-0.11229999,-0.18769999,0.364,0.3281,4.8949,8.4913,0.25639,-0.036425,-0.071598,0.963229
1591613234625,-59,-64,-56,-46,-0.11229999,-0.18769999,0.364,0.3281,4.8949,8.4913,0.25639,-0.036425,-0.071598,0.963229
1591613234636,-59,-64,-56,-46,-0.1117,-0.1827,-0.32099998,0.2882,4.8996997,8.4899,0.256795,-0.034454,-0.071999,0.963164
1591613234647,-59,-64,-56,-46,-0.17989999,-0.2728,-0.2721,0.24849999,4.9016,8.4901,0.257025,-0.032564,-0.072714,0.963114
1591613234659,-59,-64,-56,-46,-0.17989999,-0.2728,-0.2721,0.24849999,4.9016,8.4901,0.257025,-0.032564,-0.072714,0.963114
