timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1595468741466,-49,-62,-54,-47,-55,-63,-66,-61,-0.2735,-0.078,0.088,0.4955,0.7299,9.7668,0.035838,-0.027257,-0.053714998,0.99754
1595468741478,-49,-62,-54,-47,-55,-63,-66,-61,0.1072,-0.23889999,0.55759996,0.49719998,0.7144,9.7678995,0.035063,-0.027277,-0.053044,0.997603
1595468741501,-49,-62,-54,-47,-55,-63,-66,-61,-0.2735,0.0433,0.2324,0.4761,0.70669997,9.7695,0.034725,-0.026184,-0.053164,0.997638
1595468741519,-49,-62,-54,-47,-55,-63,-66,-61,-0.31919998,-0.0145,0.4773,0.4727,0.7058,9.7697,0.034692,-0.025999,-0.052877,0.99765897
1595468741533,-49,-62,-54,-47,-55,-63,-66,-61,-0.1617,-0.050699998,0.24129999,0.46249998,0.70269996,9.7704,0.034562,-0.025471,-0.052989,0.997671
1595468741544,-49,-62,-54,-47,-55,-63,-66,-61,-0.1617,-0.050699998,0.24129999,0.46249998,0.70269996,9.7704,0.034562,-0.025471,-0.052989,0.997671
1595468741555,-49,-62,-54,-47,-55,-63,-66,-61,0.0071,0.0468,-0.0326,0.4603,0.7129,9.7698,0.035112,-0.025353,-0.052008,0.997707
1595468741566,-49,-62,-54,-47,-55,-63,-66,-61,0.0071,0.0468,-0.0326,0.4603,0.7129,9.7698,0.036162,-0.025431,-0.051226,0.997708
1595468741577,-49,-62,-54,-47,-55,-63,-66,-61,0.055099998,0.1147,-0.031,0.4613,0.7331,9.7683,0.036162,-0.025431,-0.051226,0.997708
1595468741588,-49,-62,-54,-47,-55,-63,-66,-61,-0.24129999,-0.03,0.175,0.4538,0.7406,9.7681,0.036582,-0.025040999,-0.050414998,0.997743
1595468741600,-49,-62,-54,-47,-55,-63,-66,-61,-0.24129999,-0.03,0.175,0.4538,0.7406,9.7681,0.036582,-0.025040999,-0.050414998,0.997743
1595468741611,-49,-62,-54,-47,-55,-63,-66,-61,-0.0061,-0.0243,0.0964,0.44419998,0.74469995,9.7682,0.036822,-0.024551,-0.050124,0.997761
1595468741622,-49,-62,-54,-47,-55,-63,-66,-61,-0.0061,-0.0243,0.0964,0.44419998,0.74469995,9.7682,0.036822,-0.024551,-0.050124,0.997761
1595468741633,-49,-62,-54,-47,-55,-63,-66,-61,0.0819,0.0609,-0.1383,0.43469998,0.7574,9.7676,0.03751,-0.024073,-0.049432,0.997782
1595468741646,-49,-62,-54,-47,-55,-63,-66,-61,0.0819,0.0609,-0.1383,0.43469998,0.7574,9.7676,0.03751,-0.024073,-0.049432,0.997782
1595468741658,-49,-62,-54,-47,-55,-63,-66,-61,-0.0328,0.0791,-0.3333,0.422,0.7783,9.7664995,0.038619,-0.023466,-0.049059,0.997773
1595468741670,-49,-62,-54,-47,-55,-63,-66,-61,-0.0894,0.0903,-0.1174,0.41009998,0.7866,9.766399,0.039079,-0.022867,-0.048704,0.997786
1595468741682,-49,-62,-54,-47,-55,-63,-66,-61,-0.0894,0.0903,-0.1174,0.41009998,0.7866,9.766399,0.039079,-0.022867,-0.048704,0.997786
1595468741695,-49,-62,-54,-47,-55,-63,-66,-61,-0.096499994,0.048,-0.264,0.39769998,0.7994,9.7659,0.039764,-0.022264,-0.048671,0.997774
1595468741711,-49,-62,-54,-47,-55,-63,-66,-61,0.0039999997,-0.015,-0.1853,0.3951,0.80359995,9.7656,0.039994,-0.022131,-0.048346,0.997784
1595468741727,-49,-62,-54,-47,-55,-63,-66,-61,0.0039999997,-0.015,-0.1853,0.3951,0.80359995,9.7656,0.039994,-0.022131,-0.048346,0.997784
1595468741744,-49,-62,-54,-47,-55,-63,-66,-61,0.044,-0.036,0.0689,0.3944,0.7952,9.7663,0.039571,-0.022066,-0.048132,0.997812
1595468741757,-49,-62,-54,-47,-55,-63,-66,-61,-0.109799996,-0.0367,0.3324,0.38169998,0.7862,9.7676,0.039153,-0.02137,-0.047587,0.99786997
1595468741769,-49,-62,-54,-47,-55,-63,-66,-61,-0.16319999,-0.0235,0.0468,0.3568,0.7829,9.7688,0.039042,-0.020099,-0.047676,0.99789697
1595468741783,-49,-62,-54,-47,-55,-63,-66,-61,-0.16319999,-0.0235,0.0468,0.3568,0.7829,9.7688,0.039042,-0.020099,-0.047676,0.99789697
1595468741796,-49,-62,-54,-47,-55,-63,-66,-61,-0.1589,-0.079399996,-0.1488,0.3525,0.7897,9.7684,0.039412,-0.019872,-0.047079,0.99791497
1595468741810,-49,-62,-54,-47,-55,-63,-66,-61,-0.0429,-0.0416,0.0278,0.3542,0.79109997,9.7682,0.039482,-0.019953,-0.046849,0.997921
1595468741823,-49,-62,-54,-47,-55,-63,-66,-61,-0.0429,-0.0416,0.0278,0.3542,0.79109997,9.7682,0.039482,-0.019953,-0.046849,0.997921
1595468741837,-49,-62,-54,-47,-55,-63,-66,-61,-0.0694,-0.0082,0.2235,0.3513,0.7872,9.7685995,0.039307,-0.019764,-0.04604,0.99797
1595468741850,-49,-62,-54,-47,-55,-63,-66,-61,-0.0382,0.02,-0.1592,0.3398,0.7883,9.769,0.039402,-0.019154,-0.045401,0.998007
1595468741864,-49,-62,-54,-47,-55,-63,-66,-61,-0.0382,0.02,-0.1592,0.3398,0.7883,9.769,0.039402,-0.019154,-0.045401,0.998007
1595468741878,-49,-62,-54,-47,-55,-63,-66,-61,-0.1771,0.0338,-0.36499998,0.33159998,0.79399997,9.7688,0.039729,-0.018711999,-0.044448,0.998046
1595468741892,-49,-62,-54,-47,-55,-63,-66,-61,-0.29189998,0.009699999,-0.1692,0.3093,0.7985,9.7691,0.040007,-0.017593,-0.044604998,0.998048
1595468741905,-49,-62,-54,-47,-55,-63,-66,-61,-0.29189998,0.009699999,-0.1692,0.3093,0.7985,9.7691,0.040007,-0.017593,-0.044604998,0.998048
1595468741917,-49,-62,-54,-47,-55,-63,-66,-61,-0.1353,-0.0046,0.036199998,0.3096,0.7933,9.7696,0.039759,-0.017551,-0.043526,0.998106
1595468741931,-49,-62,-54,-47,-55,-63,-66,-61,0.0955,0.067499995,-0.0815,0.31399998,0.7898,9.7697,0.039588,-0.017727,-0.042475,0.998155
1595468741945,-49,-62,-54,-47,-55,-63,-66,-61,0.0955,0.067499995,-0.0815,0.31399998,0.7898,9.7697,0.039588,-0.017727,-0.042475,0.998155
1595468741958,-49,-62,-54,-47,-55,-63,-66,-61,0.2059,0.1356,0.015299999,0.30179998,0.78059995,9.7708,0.039168,-0.01703,-0.041132,0.99824
1595468741971,-49,-62,-54,-47,-55,-63,-66,-61,0.032899998,0.1475,0.0543,0.2983,0.77849996,9.7711,0.039086,-0.016816,-0.040284,0.998281
1595468741984,-49,-62,-54,-47,-55,-63,-66,-61,0.032899998,0.1475,0.0543,0.2983,0.77849996,9.7711,0.039086,-0.016816,-0.040284,0.998281
1595468741998,-49,-62,-54,-47,-55,-63,-66,-61,0.1575,0.108899996,0.0336,0.2914,0.76809996,9.7720995,0.03858,-0.016418,-0.039645,0.998333
1595468742013,-49,-62,-54,-47,-55,-63,-66,-61,0.1055,0.0567,-0.035299998,0.2944,0.76159996,9.7725,0.03825,-0.016529,-0.038988,0.99837
1595468742026,-49,-62,-54,-47,-55,-63,-66,-61,0.1055,0.0567,-0.035299998,0.2944,0.76159996,9.7725,0.03825,-0.016529,-0.038988,0.99837
1595468742040,-49,-62,-54,-47,-55,-63,-66,-61,-0.0654,-0.010799999,0.0126,0.2889,0.7507,9.7734995,0.037709,-0.016225,-0.038902,0.998399
1595468742053,-49,-62,-54,-47,-55,-63,-66,-61,-0.1645,-0.108799994,0.020399999,0.2704,0.7312,9.7755995,0.036743,-0.015252,-0.039137,0.998441
1595468742066,-49,-62,-54,-47,-55,-63,-66,-61,-0.1645,-0.108799994,0.020399999,0.2704,0.7312,9.7755995,0.036743,-0.015252,-0.039137,0.998441
1595468742080,-49,-62,-54,-47,-55,-63,-66,-61,-0.2631,-0.2864,0.0099,0.271,0.7226,9.776199,0.0363,-0.015265,-0.039232,0.998453
1595468742093,-49,-62,-54,-47,-55,-63,-66,-61,-0.3267,-0.34669998,-0.100499995,0.2465,0.69479996,9.7788,0.03492,-0.013982,-0.039871,0.998496
1595468742106,-49,-62,-54,-47,-55,-63,-66,-61,-0.3267,-0.34669998,-0.100499995,0.2465,0.69479996,9.7788,0.03492,-0.013982,-0.039871,0.998496
1595468742119,-49,-62,-54,-47,-55,-63,-66,-61,-0.3552,-0.3155,-0.3554,0.2553,0.69299996,9.7787,0.034812,-0.014431,-0.039952,0.99849
1595468742132,-49,-62,-54,-47,-55,-63,-66,-61,-0.3127,-0.3035,-0.4948,0.23259999,0.6714,9.7808,0.03375,-0.0132369995,-0.040169,0.998535
1595468742146,-49,-62,-54,-47,-55,-63,-66,-61,-0.3127,-0.3035,-0.4948,0.23259999,0.6714,9.7808,0.03375,-0.0132369995,-0.040169,0.998535
1595468742159,-49,-62,-54,-47,-55,-63,-66,-61,-0.39299998,-0.1655,-0.4373,0.23439999,0.6512,9.7821,0.032727,-0.013265,-0.039535,0.998594
1595468742172,-49,-62,-54,-47,-55,-63,-66,-61,-0.2269,0.092099994,-0.2823,0.2156,0.629,9.783999,0.031639,-0.012235,-0.038747,0.998673
1595468742186,-49,-62,-54,-47,-55,-63,-66,-61,-0.2269,0.092099994,-0.2823,0.2156,0.629,9.783999,0.031639,-0.012235,-0.038747,0.998673
1595468742199,-49,-62,-54,-47,-55,-63,-66,-61,-0.0391,0.27629998,-0.0689,0.21409999,0.5922,9.7864,0.029778,-0.012053,-0.037626,0.998775
