timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1595463812461,-60,-64,-65,-57,-57,-67,-42,-50,0.3116,0.094,0.51129997,0.85719997,0.5287,9.7547,-0.014547,-0.049322,-0.743314,0.666963
1595463812476,-60,-64,-65,-57,-57,-67,-42,-50,0.3116,0.094,0.51129997,0.85719997,0.5287,9.7547,-0.014547,-0.049322,-0.743314,0.666963
1595463812487,-60,-64,-65,-57,-57,-67,-42,-50,-0.29099998,0.2207,0.6002,0.852,0.5489,9.7541,-0.013616,-0.049923,-0.742717,0.667602
1595463812498,-60,-64,-65,-57,-57,-67,-42,-50,-0.29099998,0.2207,0.6002,0.852,0.5489,9.7541,-0.013616,-0.049923,-0.742717,0.667602
1595463812511,-60,-64,-65,-57,-57,-67,-42,-50,-0.0383,0.333,0.963,0.8542,0.5445,9.7541,-0.013828,-0.049838,-0.742414,0.667941
1595463812526,-60,-64,-65,-57,-57,-67,-42,-50,0.1192,0.3672,0.5819,0.85349995,0.5689,9.7528,-0.012928,-0.05075,-0.741847,0.66852
1595463812538,-60,-64,-65,-57,-57,-67,-42,-50,0.1192,0.3672,0.5819,0.85349995,0.5689,9.7528,-0.012928,-0.05075,-0.741847,0.66852
1595463812549,-60,-64,-65,-57,-57,-67,-42,-50,0.12,0.43699998,-0.38869998,0.843,0.5872,9.7526,-0.011867,-0.051095,-0.741382,0.66903
1595463812562,-60,-64,-65,-57,-57,-67,-42,-50,-0.100099996,0.3391,-0.5524,0.82799995,0.6551,9.749599,-0.008922,-0.053169,-0.740634,0.669741
1595463812576,-60,-64,-65,-57,-57,-67,-42,-50,-0.100099996,0.3391,-0.5524,0.82799995,0.6551,9.749599,-0.008922,-0.053169,-0.740634,0.669741
1595463812589,-60,-64,-65,-57,-57,-67,-42,-50,-0.42479998,0.0818,-0.16849999,0.81939995,0.68649995,9.748199,-0.00752,-0.054066,-0.740618,0.669705
1595463812601,-60,-64,-65,-57,-57,-67,-42,-50,-0.5369,-0.0711,-0.1416,0.77489996,0.7021,9.7507,-0.00532,-0.053129,-0.740866,0.669526
1595463812613,-60,-64,-65,-57,-57,-67,-42,-50,-0.5369,-0.0711,-0.1416,0.77489996,0.7021,9.7507,-0.00532,-0.053129,-0.740866,0.669526
1595463812626,-60,-64,-65,-57,-57,-67,-42,-50,-0.3863,-0.0718,-0.3373,0.7617,0.7222,9.750299,-0.004142,-0.053437,-0.741,0.669362
1595463812638,-60,-64,-65,-57,-57,-67,-42,-50,-0.3863,-0.0718,-0.3373,0.7617,0.7222,9.750299,-0.004142,-0.053437,-0.741,0.669362
1595463812650,-60,-64,-65,-57,-57,-67,-42,-50,-0.5365,-0.1327,-0.3791,0.7162,0.73399997,9.7528,-0.002006,-0.052323,-0.740917,0.66955197
1595463812663,-60,-64,-65,-57,-57,-67,-42,-50,-0.5313,-0.1575,-0.32999998,0.7014,0.7488,9.7528,-8.9799997E-4,-0.052377,-0.740435,0.670083
1595463812677,-60,-64,-65,-57,-57,-67,-42,-50,-0.5313,-0.1575,-0.32999998,0.7014,0.7488,9.7528,-8.9799997E-4,-0.052377,-0.740435,0.670083
1595463812688,-60,-64,-65,-57,-57,-67,-42,-50,-0.1673,-0.0481,-0.4394,0.67109996,0.7571,9.7543,5.66E-4,-0.05165,-0.740007,0.670611
1595463812700,-60,-64,-65,-57,-57,-67,-42,-50,-0.2101,-0.162,-0.067499995,0.6649,0.75329995,9.755,7.63E-4,-0.051293,-0.738791,0.671978
1595463812712,-60,-64,-65,-57,-57,-67,-42,-50,-0.2101,-0.162,-0.067499995,0.6649,0.75329995,9.755,7.63E-4,-0.051293,-0.738791,0.671978
1595463812727,-60,-64,-65,-57,-57,-67,-42,-50,-0.20459999,-0.2778,-0.0309,0.6497,0.732,9.7576,6.51E-4,-0.049961,-0.738231,0.672693
1595463812739,-60,-64,-65,-57,-57,-67,-42,-50,0.1944,-0.1144,-0.0403,0.6497,0.732,9.7576,7.78E-4,-0.050188,-0.736562,0.674504
1595463812751,-60,-64,-65,-57,-57,-67,-42,-50,0.1944,-0.1144,-0.0403,0.6527,0.7353,9.757199,7.78E-4,-0.050188,-0.736562,0.674504
1595463812763,-60,-64,-65,-57,-57,-67,-42,-50,0.3775,0.0685,-0.0371,0.685,0.7482,9.754,1.27E-4,-0.051795,-0.734915,0.676177
1595463812775,-60,-64,-65,-57,-57,-67,-42,-50,0.3775,0.0685,-0.0371,0.685,0.7482,9.754,1.27E-4,-0.051795,-0.734915,0.676177
1595463812787,-60,-64,-65,-57,-57,-67,-42,-50,0.62119997,0.3885,0.2189,0.69619995,0.75189996,9.7529,-4.1E-5,-0.052322,-0.733276,0.677914
1595463812799,-60,-64,-65,-57,-57,-67,-42,-50,0.85899997,0.561,-0.0464,0.7618,0.80439997,9.7438,-5.0E-4,-0.05658,-0.730944,0.680087
1595463812812,-60,-64,-65,-57,-57,-67,-42,-50,0.85899997,0.561,-0.0464,0.7618,0.80439997,9.7438,-5.0E-4,-0.05658,-0.730944,0.680087
1595463812826,-60,-64,-65,-57,-57,-67,-42,-50,0.77169997,0.7575,-0.41759998,0.77059996,0.8138,9.7423,-3.67E-4,-0.057237,-0.7293,0.681795
1595463812838,-60,-64,-65,-57,-57,-67,-42,-50,0.77169997,0.7575,-0.41759998,0.77059996,0.8138,9.7423,-3.67E-4,-0.057237,-0.7293,0.681795
1595463812850,-60,-64,-65,-57,-57,-67,-42,-50,0.48299998,0.6999,-0.7015,0.81369996,0.8903,9.7321,8.49E-4,-0.06161,-0.727406,0.683434
1595463812862,-60,-64,-65,-57,-57,-67,-42,-50,0.021,0.4838,-0.6622,0.82449996,0.881,9.7321,2.34E-4,-0.061641,-0.726126,0.684792
1595463812875,-60,-64,-65,-57,-57,-67,-42,-50,0.021,0.4838,-0.6622,0.82449996,0.881,9.7321,2.34E-4,-0.061641,-0.726126,0.684792
1595463812887,-60,-64,-65,-57,-57,-67,-42,-50,-0.29839998,0.169,-0.015199999,0.8204,0.88189995,9.7323,4.17E-4,-0.061532,-0.726147,0.684779
1595463812899,-60,-64,-65,-57,-57,-67,-42,-50,-0.093399994,0.1069,0.1704,0.8408,0.856,9.7329,-0.001249,-0.061282,-0.72619,0.684755
1595463812912,-60,-64,-65,-57,-57,-67,-42,-50,-0.093399994,0.1069,0.1704,0.8408,0.856,9.7329,-0.001249,-0.061282,-0.72619,0.684755
1595463812923,-60,-64,-65,-57,-57,-67,-42,-50,-0.41329998,-0.0677,-0.0866,0.83709997,0.8348,9.7351,-0.001913,-0.060359,-0.726876,0.684107
