timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1595472939911,-63,-71,-59,-72,-63,-71,-43,-40,-0.1954,-0.21769999,0.049399998,0.4689,0.88269997,9.7555,0.043496,-0.026686,-0.061824,0.996781
1595472939925,-63,-71,-59,-72,-63,-71,-43,-40,-0.1954,-0.21769999,0.049399998,0.4689,0.88269997,9.7555,0.043496,-0.026686,-0.061824,0.996781
1595472939949,-63,-71,-59,-72,-63,-71,-43,-40,0.25349998,0.1073,-0.44889998,0.4711,0.9007,9.753799,0.044417,-0.026844,-0.061600998,0.99675
1595472939964,-63,-71,-59,-72,-63,-71,-43,-40,-0.1497,-0.0072,-0.1951,0.4332,0.90739995,9.7549,0.044891,-0.024902,-0.060952,0.996819
1595472939980,-63,-71,-59,-72,-63,-71,-43,-40,-0.43019998,0.0052,-0.0198,0.40969998,0.9048,9.7562,0.044826,-0.023706,-0.0611,0.996842
1595472939992,-63,-71,-59,-72,-63,-71,-43,-40,-0.34199998,0.0268,0.0858,0.3608,0.90279996,9.7583,0.044878,-0.021198,-0.060923,0.996907
1595472940003,-63,-71,-59,-72,-63,-71,-43,-40,-0.34199998,0.0268,0.0858,0.3608,0.90279996,9.7583,0.044878,-0.021198,-0.060923,0.996907
1595472940014,-63,-71,-59,-72,-63,-71,-43,-40,-0.2649,-0.0267,0.1546,0.3524,0.9073,9.7582,0.045144,-0.020768,-0.060556,0.996927
1595472940025,-63,-71,-59,-72,-63,-71,-43,-40,-0.2649,-0.0267,0.1546,0.3524,0.9073,9.7582,0.045144,-0.020768,-0.060556,0.996927
1595472940037,-63,-71,-59,-72,-63,-71,-43,-40,-0.22569999,-0.0663,-0.031999998,0.31329998,0.9174,9.758599,0.045798,-0.018761,-0.059596,0.996995
1595472940048,-63,-71,-59,-72,-63,-71,-43,-40,-0.1733,-0.0074,-0.0502,0.3002,0.93689996,9.7571,0.046849,-0.018112,-0.058742,0.997008
1595472940059,-63,-71,-59,-72,-63,-71,-43,-40,-0.1733,-0.0074,-0.0502,0.3002,0.93689996,9.7571,0.046849,-0.018112,-0.058742,0.997008
1595472940071,-63,-71,-59,-72,-63,-71,-43,-40,-0.18969999,-0.0652,-0.0209,0.2676,0.9457,9.757199,0.047407,-0.016441,-0.05793,0.997058
1595472940082,-63,-71,-59,-72,-63,-71,-43,-40,-0.18969999,-0.0652,-0.0209,0.2676,0.9457,9.757199,0.047407,-0.016441,-0.05793,0.997058
1595472940093,-63,-71,-59,-72,-63,-71,-43,-40,-0.1636,-0.0391,-0.0396,0.2513,0.95879996,9.7564,0.048132,-0.0156229995,-0.057378,0.997069
1595472940106,-63,-71,-59,-72,-63,-71,-43,-40,-0.1636,-0.0391,-0.0396,0.2513,0.95879996,9.7564,0.048132,-0.0156229995,-0.057378,0.997069
1595472940117,-63,-71,-59,-72,-63,-71,-43,-40,-0.3154,0.062299997,0.0195,0.1973,0.97499996,9.756,0.049123,-0.012894,-0.056942,0.997084
1595472940130,-63,-71,-59,-72,-63,-71,-43,-40,-0.51879996,0.1769,7.0E-4,0.1752,0.9878,9.755099,0.049847,-0.011778,-0.056363,0.997095
1595472940142,-63,-71,-59,-72,-63,-71,-43,-40,-0.51879996,0.1769,7.0E-4,0.1752,0.9878,9.755099,0.049847,-0.011778,-0.056363,0.997095
1595472940159,-63,-71,-59,-72,-63,-71,-43,-40,-0.1427,0.1082,-0.0173,0.1424,1.0073999,9.753699,0.050955,-0.01011,-0.055277,0.997118
