timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.141,-0.0316,0.2489,0.9431,1.4405999,9.6542,0.06845,-0.055519998,-0.101278,0.990946
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.49429998,-0.2419,-0.7414,0.9431,1.4405999,9.6542,0.069854,-0.053767,-0.101415,0.990931
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.49429998,-0.2419,-0.7414,0.90599996,1.4646,9.6542,0.069854,-0.053767,-0.101415,0.990931
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.078,-0.0379,-0.9253,0.88019997,1.4958,9.6518,0.071556,-0.052657,-0.101925,0.990816
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.20789999,-0.0605,0.37109998,0.7162,1.4693999,9.6694,0.070893,-0.044386,-0.105267,0.99092
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.1906,-0.2445,0.40879998,0.62189996,1.4377999,9.680699,0.069712,-0.039512,-0.10685,0.99104
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.1906,-0.2445,0.40879998,0.62189996,1.4377999,9.680699,0.069712,-0.039512,-0.10685,0.99104
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.0024,-0.26049998,0.2929,0.54539996,1.4146,9.6887,0.068891,-0.035574,-0.10809,0.991112
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.0024,-0.26049998,0.2929,0.54539996,1.4146,9.6887,0.068891,-0.035574,-0.10809,0.991112
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.43609998,-0.2164,-0.31559998,0.4939,1.4293,9.6893,0.069850996,-0.033194,-0.110347,0.990879
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.43609998,-0.2164,-0.31559998,0.4939,1.4293,9.6893,0.069850996,-0.033194,-0.110347,0.990879
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.5618,-0.1313,-0.5449,0.40399998,1.4325,9.693,0.07044,-0.028822,-0.112916,0.990685
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.5618,-0.1313,-0.5449,0.40399998,1.4325,9.693,0.069572,-0.027849,-0.114176996,0.990629
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.4155,-0.0442,0.088999994,0.3852,1.4140999,9.6965,0.069572,-0.027849,-0.114176996,0.990629
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.2338,-0.2331,0.5223,0.3507,1.3677,9.7044,0.067377,-0.025892,-0.115271,0.990708
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,-0.2338,-0.2331,0.5223,0.3507,1.3677,9.7044,0.067377,-0.025892,-0.115271,0.990708
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.21599999,-0.20619999,0.6383,0.3324,1.3604,9.7060995,0.067113,-0.024914,-0.115269996,0.99075097
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.3022,-0.32439998,-0.7729,0.3148,1.3707,9.7052,0.067755,-0.024046,-0.114691,0.99079597
1.60E+12,-61,-70,-58,-64,-59,-49,-42,-40,0.3022,-0.32439998,-0.7729,0.3148,1.3707,9.7052,0.067755,-0.024046,-0.114691,0.99079597
