timestamp,rssi1,rssi2,rssi3,rssi4,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1591612429763,-55,-58,-55,-46,-0.3136,-0.14899999,0.3602,0.7647,5.3073,8.2108,0.282293,-0.040942,-8.9E-4,0.958453
1591612429774,-55,-58,-55,-46,0.12019999,-0.0501,0.4402,0.73289996,5.2377996,8.2582,0.278247,-0.03907,-4.55E-4,0.959714
1591612429785,-55,-58,-55,-46,0.12019999,-0.0501,0.4402,0.73289996,5.2377996,8.2582,0.278247,-0.03907,-4.55E-4,0.959714
1591612429799,-55,-58,-55,-46,-0.3268,0.0407,0.75619996,0.6799,5.1861997,8.295199,0.275244,-0.036052,1.13E-4,0.960697
1591612429811,-55,-58,-55,-46,-0.2182,0.012499999,0.6947,0.6203,5.1261,8.3371,0.271708,-0.033133,-8.86E-4,0.961808
1591612429823,-55,-58,-55,-46,-0.2182,0.012499999,0.6947,0.6203,5.1261,8.3371,0.271708,-0.033133,-8.86E-4,0.961808
1591612429835,-55,-58,-55,-46,-0.2039,-0.066,0.654,0.5766,5.0968,8.3582,0.270024,-0.030571999,-8.7E-5,0.962368
1591612429847,-55,-58,-55,-46,-0.15429999,-0.0792,0.61,0.5766,5.0968,8.3582,0.267926,-0.028646,-8.12E-4,0.963013
1591612429859,-55,-58,-55,-46,-0.15429999,-0.0792,0.61,0.5367,5.061,8.3826,0.267926,-0.028646,-8.12E-4,0.963013
1591612429871,-55,-58,-55,-46,-0.3313,-0.1453,0.27269998,0.498,5.0583997,8.386499,0.2678,-0.026219,5.34E-4,0.963117
1591612429884,-55,-58,-55,-46,-0.3313,-0.1453,0.27269998,0.498,5.0583997,8.386499,0.2678,-0.026219,5.34E-4,0.963117
1591612429896,-55,-58,-55,-46,-0.0288,-0.1104,-0.3381,0.4701,5.0726,8.379499,0.268606,-0.024711,6.5E-4,0.962932
1591612429908,-55,-58,-55,-46,-0.067999996,-0.1504,-0.5295,0.4407,5.0831,8.3748,0.269227,-0.022784,0.001984,0.962804
1591612429920,-55,-58,-55,-46,-0.067999996,-0.1504,-0.5295,0.4407,5.0831,8.3748,0.269227,-0.022784,0.001984,0.962804
1591612429933,-55,-58,-55,-46,-0.0158,-0.2013,-0.074,0.4276,5.0752,8.3803,0.268762,-0.022141,0.001804,0.96295
1591612429946,-55,-58,-55,-46,-0.0158,-0.2013,-0.074,0.4276,5.0752,8.3803,0.268762,-0.022141,0.001804,0.96295
1591612429958,-55,-58,-55,-46,-0.042,-0.21069999,0.28149998,0.4048,5.065,8.3875,0.268187,-0.020694,0.002649,0.96314
1591612429970,-55,-58,-55,-46,-0.1829,-0.24859999,0.0906,0.36929998,5.0439997,8.4018,0.266953,-0.018973,0.002054,0.96352
1591612429984,-55,-58,-55,-46,-0.1829,-0.24859999,0.0906,0.36929998,5.0439997,8.4018,0.266953,-0.018973,0.002054,0.96352
1591612429996,-55,-58,-55,-46,-0.1581,-0.2157,-0.4655,0.3444,5.0504,8.399099,0.267321,-0.017438,0.002853,0.963445
1591612430008,-55,-58,-55,-46,-0.2436,-0.1971,-0.8504,0.31219998,5.0808,8.382,0.269041,-0.015915,0.00221,0.962994
1591612430021,-55,-58,-55,-46,-0.2436,-0.1971,-0.8504,0.31219998,5.0808,8.382,0.269041,-0.015915,0.00221,0.962994
1591612430033,-55,-58,-55,-46,-0.1291,-0.2828,-0.6403,0.3056,5.0881,8.3778,0.26946,-0.015524,0.002368,0.962883
1591612430045,-55,-58,-55,-46,-0.1291,-0.2828,-0.6403,0.3056,5.0881,8.3778,0.26946,-0.015524,0.002368,0.962883
1591612430057,-55,-58,-55,-46,-0.15169999,-0.2604,-0.2661,0.289,5.0755,8.386,0.268725,-0.014757,0.001948,0.96310097
1591612430069,-55,-58,-55,-46,-0.1713,-0.1901,0.0734,0.2694,5.0541997,8.3995,0.267507,-0.013499,0.002735,0.963457
1591612430081,-55,-58,-55,-46,-0.1713,-0.1901,0.0734,0.2694,5.0541997,8.3995,0.267507,-0.013499,0.002735,0.963457
1591612430093,-55,-58,-55,-46,-0.1516,-0.107999995,0.2721,0.22999999,5.0113997,8.4263,0.26504,-0.011385,0.002842,0.964165
1591612430106,-55,-58,-55,-46,-0.1516,-0.107999995,0.2721,0.22999999,5.0113997,8.4263,0.26504,-0.011385,0.002842,0.964165
1591612430119,-55,-58,-55,-46,-0.0224,0.0061,0.1775,0.199,4.9853997,8.4425,0.263554,-0.009443,0.003936,0.96459
1591612430134,-55,-58,-55,-46,0.19469999,0.0995,0.0115,0.18769999,4.9704,8.4516,0.262709,-0.008484,0.005278,0.964823
1591612430147,-55,-58,-55,-46,0.19469999,0.0995,0.0115,0.18769999,4.9704,8.4516,0.262709,-0.008484,0.005278,0.964823
1591612430160,-55,-58,-55,-46,0.2409,0.19839999,-0.2698,0.1611,4.9598,8.4584,0.26209798,-0.006752,0.0064809998,0.964995
1591612430175,-55,-58,-55,-46,0.0321,0.162,-0.266,0.1443,4.9667997,8.4545,0.262494,-0.005721,0.007013,0.96489
1591612430188,-55,-58,-55,-46,-0.0263,0.0883,0.2644,0.124299996,4.9522,8.4634,0.261655,-0.004477,0.007718,0.965119
1591612430201,-55,-58,-55,-46,-0.0263,0.0883,0.2644,0.124299996,4.9522,8.4634,0.261655,-0.004477,0.007718,0.965119
1591612430214,-55,-58,-55,-46,0.0437,0.078499995,0.3354,0.1131,4.9228,8.4807,0.259978,-0.003702,0.008432,0.96557
1591612430228,-55,-58,-55,-46,0.074999996,0.0973,-0.009,0.101399995,4.904,8.491799,0.258903,-0.002726,0.009811,0.965849
1591612430241,-55,-58,-55,-46,0.074999996,0.0973,-0.009,0.101399995,4.904,8.491799,0.258903,-0.002726,0.009811,0.965849
1591612430254,-55,-58,-55,-46,0.1585,0.0986,-0.30789998,0.116,4.9125,8.4866,0.259406,-0.003034,0.011516,0.965694
1591612430266,-55,-58,-55,-46,0.1585,0.0986,-0.30789998,0.116,4.9125,8.4866,0.259406,-0.003034,0.011516,0.965694
1591612430280,-55,-58,-55,-46,0.0092,0.1567,-0.3171,0.12799999,4.9133,8.486,0.259461,-0.003263,0.013018,0.96566
1591612430294,-55,-58,-55,-46,-0.1302,0.12539999,-0.3299,0.1302,4.9249,8.479199,0.26013,-0.003226,0.013554,0.965473
1591612430308,-55,-58,-55,-46,-0.1302,0.12539999,-0.3299,0.1302,4.9249,8.479199,0.26013,-0.003226,0.013554,0.965473
1591612430322,-55,-58,-55,-46,-0.0201,0.126,-0.12,0.1378,4.9146,8.4851,0.259551,-0.003169,0.01528,0.965603
1591612430335,-55,-58,-55,-46,0.145,0.1988,-0.2537,0.1589,4.9202,8.4815,0.259898,-0.003937,0.016546,0.965486
1591612430347,-55,-58,-55,-46,0.145,0.1988,-0.2537,0.1589,4.9202,8.4815,0.259898,-0.003937,0.016546,0.965486
1591612430360,-55,-58,-55,-46,0.31669998,0.2611,-0.1829,0.1637,4.9069,8.4890995,0.259147,-0.004021,0.017232,0.965675
1591612430373,-55,-58,-55,-46,0.32999998,0.23719999,0.0402,0.1995,4.9014,8.4915,0.258878,-0.005697,0.018043,0.965724
1591612430387,-55,-58,-55,-46,0.32999998,0.23719999,0.0402,0.1995,4.9014,8.4915,0.258878,-0.005697,0.018043,0.965724
1591612430400,-55,-58,-55,-46,0.3048,0.2066,-0.21949999,0.2051,4.8928,8.4963,0.258395,-0.006097,0.017687,0.965858
1591612430415,-55,-58,-55,-46,0.098299995,-0.1161,-0.64559996,0.2154,4.9017,8.4909,0.258912,-0.006753,0.017239999,0.965723
1591612430429,-55,-58,-55,-46,-0.2136,-0.5725,-1.0267999,0.2038,4.8873997,8.499499,0.258078,-0.006387,0.016356,0.965964
1591612430443,-55,-58,-55,-46,-0.2136,-0.5725,-1.0267999,0.2038,4.8873997,8.499499,0.258078,-0.006387,0.016356,0.965964
1591612430456,-55,-58,-55,-46,-0.96809995,-0.80969995,0.059699997,0.0953,4.8009996,8.5504,0.253066,-0.001815,0.012265,0.967369
1591612430470,-55,-58,-55,-46,-0.92859995,-0.5749,1.0022,0.0656,4.7328997,8.5886,0.249199,-2.63E-4,0.012402,0.968372
1591612430483,-55,-58,-55,-46,-0.92859995,-0.5749,1.0022,0.0656,4.7328997,8.5886,0.249199,-2.63E-4,0.012402,0.968372
1591612430497,-55,-58,-55,-46,-0.0898,-0.0819,0.6538,0.040799998,4.6517997,8.632999,0.244615,0.001409,0.014092,0.969516
1591612430511,-55,-58,-55,-46,0.35979998,0.29799998,0.1981,0.051999997,4.6247997,8.6474,0.243104,0.0017349999,0.017839,0.96983397
1591612430524,-55,-58,-55,-46,0.35979998,0.29799998,0.1981,0.051999997,4.6247997,8.6474,0.243104,0.0017349999,0.017839,0.96983397
1591612430538,-55,-58,-55,-46,0.5999,0.5776,0.0554,0.1453,4.6492,8.6332,0.244584,-0.001967,0.022496,0.969365
1591612430553,-55,-58,-55,-46,0.9848,0.807,-0.0285,0.2017,4.6552,8.6289,0.245011,-0.003961,0.02631,0.969155
1591612430566,-55,-58,-55,-46,0.9848,0.807,-0.0285,0.2017,4.6552,8.6289,0.245011,-0.003961,0.02631,0.969155
1591612430581,-55,-58,-55,-46,1.0795,0.802,0.0334,0.3326,4.6896,8.6061,0.247219,-0.009428,0.031669,0.968396
1591612430594,-55,-58,-55,-46,0.6576,0.57739997,0.1162,0.3425,4.6789,8.6116,0.246657,-0.009372,0.034014,0.96846
1591612430608,-55,-58,-55,-46,0.121,0.268,0.3241,0.3398,4.6646,8.6194,0.24586,-0.008997,0.035034,0.96863
1591612430621,-55,-58,-55,-46,0.121,0.268,0.3241,0.3398,4.6646,8.6194,0.24586,-0.008997,0.035034,0.96863
1591612430635,-55,-58,-55,-46,0.1197,0.1109,0.6954,0.3215,4.6453,8.6306,0.244731,-0.008117,0.034851,0.96893
1591612430648,-55,-58,-55,-46,0.0514,-0.040799998,0.7452,0.31129998,4.6106997,8.6495,0.242766,-0.007761,0.0344,0.969443
1591612430661,-55,-58,-55,-46,0.0514,-0.040799998,0.7452,0.31129998,4.6106997,8.6495,0.242766,-0.007761,0.0344,0.969443
1591612430675,-55,-58,-55,-46,-0.0177,-0.162,0.2172,0.3021,4.6143,8.6479,0.242944,-0.0073989998,0.033884,0.969419
1591612430688,-55,-58,-55,-46,-0.0177,-0.162,0.2172,0.3021,4.6143,8.6479,0.242944,-0.0073989998,0.033884,0.969419
1591612430701,-55,-58,-55,-46,-0.0219,-0.26549998,-0.2553,0.2965,4.6295,8.639999,0.24378,-0.007257,0.033161,0.969236
1591612430726,-55,-58,-55,-46,-0.2514,-0.40269998,-0.2888,0.2906,4.6587996,8.6244,0.245409,-0.007012,0.03271,0.96884197
1591612430742,-55,-58,-55,-46,-0.1841,-0.4145,-0.1117,0.2723,4.6608,8.623899,0.24548,-0.006276,0.031795,0.968859
1591612430756,-55,-58,-55,-46,-0.1236,-0.34989998,-0.38869998,0.2707,4.6747,8.6165,0.24625699,-0.006143,0.031884,0.96866
1591612430769,-55,-58,-55,-46,-0.13509999,-0.26229998,-0.52059996,0.2626,4.6851,8.611,0.246828,-0.005688,0.031928,0.968516
1591612430781,-55,-58,-55,-46,-0.13509999,-0.26229998,-0.52059996,0.2626,4.6851,8.611,0.246828,-0.005688,0.031928,0.968516
1591612430793,-55,-58,-55,-46,0.0437,-0.1265,-0.343,0.26999998,4.6865997,8.61,0.246932,-0.005908,0.032579,0.968467
1591612430805,-55,-58,-55,-46,0.0437,-0.1265,-0.343,0.26999998,4.6865997,8.61,0.246932,-0.005908,0.032579,0.968467
1591612430817,-55,-58,-55,-46,0.0154,-0.0587,-0.0044,0.2787,4.6776,8.6146,0.246447,-0.006233,0.033167,0.968568
1591612430829,-55,-58,-55,-46,-0.107099995,-0.0111,0.15789999,0.2836,4.6692,8.6189995,0.245987,-0.006419,0.033509,0.968672
1591612430841,-55,-58,-55,-46,-0.107099995,-0.0111,0.15789999,0.2836,4.6692,8.6189995,0.245987,-0.006419,0.033509,0.968672
1591612430853,-55,-58,-55,-46,0.070099995,0.0907,0.1267,0.2926,4.6654,8.6208,0.245797,-0.006695,0.034321,0.96869
1591612430865,-55,-58,-55,-46,0.070099995,0.0907,0.1267,0.2926,4.6654,8.6208,0.245797,-0.006695,0.034321,0.96869
1591612430878,-55,-58,-55,-46,0.348,0.1881,-0.0197,0.29909998,4.6661,8.6201,0.245854,-0.006928,0.03474,0.968659
1591612430890,-55,-58,-55,-46,0.46109998,0.2128,-0.0592,0.34289998,4.6805997,8.6105995,0.246778,-0.008833,0.036198,0.968355
1591612430902,-55,-58,-55,-46,0.46109998,0.2128,-0.0592,0.34289998,4.6805997,8.6105995,0.246778,-0.008833,0.036198,0.968355
1591612430914,-55,-58,-55,-46,0.22289999,0.1812,0.030199999,0.34579998,4.6828,8.6094,0.24689999,-0.009076,0.03582,0.968336
1591612430926,-55,-58,-55,-46,0.22289999,0.1812,0.030199999,0.34579998,4.6828,8.6094,0.24689999,-0.009076,0.03582,0.968336
1591612430937,-55,-58,-55,-46,0.1378,0.14389999,-0.27359998,0.3524,4.7004,8.5995,0.24791,-0.009373,0.035892,0.968072
1591612430948,-55,-58,-55,-46,0.1717,0.103199996,-0.1357,0.3479,4.7019997,8.5988,0.247981,-0.009256,0.035408,0.968073
1591612430959,-55,-58,-55,-46,0.1717,0.103199996,-0.1357,0.3479,4.7019997,8.5988,0.247981,-0.009256,0.035408,0.968073
1591612430972,-55,-58,-55,-46,0.2032,0.0278,0.0398,0.3654,4.6988997,8.5997,0.247849,-0.010187,0.035393,0.968098
1591612430985,-55,-58,-55,-46,0.2032,0.0278,0.0398,0.3654,4.6988997,8.5997,0.247849,-0.010187,0.035393,0.968098
1591612430997,-55,-58,-55,-46,0.13509999,-0.027099999,0.20439999,0.36499998,4.6949997,8.6019,0.247622,-0.010312,0.034834,0.968175
1591612431009,-55,-58,-55,-46,0.0814,-0.1003,0.2454,0.3696,4.68,8.6098995,0.246781,-0.010727,0.034273,0.968405
1591612431021,-55,-58,-55,-46,0.0814,-0.1003,0.2454,0.3696,4.68,8.6098995,0.246781,-0.010727,0.034273,0.968405
1591612431033,-55,-58,-55,-46,0.100099996,-0.1592,0.1862,0.36069998,4.68,8.6102,0.246758,-0.010358,0.033893,0.968428
1591612431046,-55,-58,-55,-46,0.100099996,-0.1592,0.1862,0.36069998,4.68,8.6102,0.246758,-0.010358,0.033893,0.968428
1591612431058,-55,-58,-55,-46,0.23959999,-0.1837,-0.0313,0.37809998,4.6752,8.6121,0.246521,-0.011317,0.033751998,0.968483
1591612431071,-55,-58,-55,-46,-0.0296,-0.2215,-0.0761,0.3728,4.6835,8.6078,0.246973,-0.011121,0.033364,0.968383
1591612431083,-55,-58,-55,-46,-0.0296,-0.2215,-0.0761,0.3728,4.6835,8.6078,0.246973,-0.011121,0.033364,0.968383
1591612431095,-55,-58,-55,-46,-0.3408,-0.3344,-0.099599995,0.3408,4.6788,8.6117,0.246621,-0.009946,0.031406,0.968551
1591612431107,-55,-58,-55,-46,-0.2149,-0.2855,-0.4475,0.3326,4.6886997,8.6067,0.247159,-0.009577,0.0311,0.968428
1591612431119,-55,-58,-55,-46,-0.2149,-0.2855,-0.4475,0.3326,4.6886997,8.6067,0.247159,-0.009577,0.0311,0.968428
1591612431131,-55,-58,-55,-46,0.0897,-0.1052,-0.4091,0.3417,4.7044997,8.5977,0.24807,-0.01001,0.03117,0.968188
1591612431143,-55,-58,-55,-46,0.0897,-0.1052,-0.4091,0.3417,4.7044997,8.5977,0.24807,-0.01001,0.03117,0.968188
1591612431155,-55,-58,-55,-46,0.3096,0.0101,-0.1428,0.34739998,4.7068,8.5962,0.248214,-0.010242,0.031418,0.968141
1591612431167,-55,-58,-55,-46,0.114,0.0233,0.2821,0.34739998,4.7068,8.5962,0.247504,-0.011261,0.031443,0.968311
1591612431179,-55,-58,-55,-46,0.114,0.0233,0.2821,0.3665,4.6935997,8.6026,0.247504,-0.011261,0.031443,0.968311
1591612431191,-55,-58,-55,-46,0.0717,0.0648,0.37379998,0.36949998,4.6816,8.609,0.24683,-0.011564,0.030965,0.968494
1591612431203,-55,-58,-55,-46,0.0717,0.0648,0.37379998,0.36949998,4.6816,8.609,0.24683,-0.011564,0.030965,0.968494
