timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1595473659016,-69,-52,-46,-67,-61,-52,-57,-51,0.062299997,-0.2665,-0.2753,0.6404,1.2213,9.7091,0.055392,-0.043597,-0.182332,0.980706
1595473659029,-69,-52,-46,-67,-61,-52,-57,-51,0.062299997,-0.2665,-0.2753,0.6404,1.2213,9.7091,0.055392,-0.043597,-0.182332,0.980706
1595473659050,-69,-52,-46,-67,-61,-52,-57,-51,0.1424,0.0358,-0.6264,0.64849997,1.2327,9.7072,0.055871,-0.044135,-0.182748,0.980578
1595473659067,-69,-52,-46,-67,-61,-52,-57,-51,-0.3139,0.083399996,-0.2968,0.6245,1.2146,9.7109995,0.055124,-0.04283,-0.184099,0.980425
1595473659083,-69,-52,-46,-67,-61,-52,-57,-51,-0.5069,0.045199998,0.5475,0.5629,1.1745,9.7197,0.053586,-0.039477,-0.186468,0.980203
1595473659094,-69,-52,-46,-67,-61,-52,-57,-51,-0.3937,-0.0058,0.5636,0.55759996,1.1474,9.7233,0.052253,-0.038968,-0.186889,0.980215
1595473659105,-69,-52,-46,-67,-61,-52,-57,-51,-0.3937,-0.0058,0.5636,0.55759996,1.1474,9.7233,0.052253,-0.038968,-0.186889,0.980215
1595473659117,-69,-52,-46,-67,-61,-52,-57,-51,-0.13849999,-0.0413,0.0624,0.5476,1.1437,9.724299,0.052153,-0.038442,-0.187079,0.980205
1595473659127,-69,-52,-46,-67,-61,-52,-57,-51,-0.13849999,-0.0413,0.0624,0.5476,1.1437,9.724299,0.052153,-0.038442,-0.187079,0.980205
1595473659139,-69,-52,-46,-67,-61,-52,-57,-51,0.0131,-0.0254,-0.4068,0.543,1.1571,9.722899,0.052901,-0.038303,-0.186389,0.980302
1595473659150,-69,-52,-46,-67,-61,-52,-57,-51,0.0131,-0.0254,-0.4068,0.543,1.1571,9.722899,0.052901,-0.038303,-0.186389,0.980302
1595473659161,-69,-52,-46,-67,-61,-52,-57,-51,0.1865,-0.0412,-0.40539998,0.5559,1.1631,9.721499,0.053118,-0.038958,-0.185428,0.980447
1595473659173,-69,-52,-46,-67,-61,-52,-57,-51,0.17539999,-0.0211,-0.3575,0.5572,1.1528,9.7226,0.052597,-0.038911,-0.185185,0.980523
1595473659184,-69,-52,-46,-67,-61,-52,-57,-51,0.17539999,-0.0211,-0.3575,0.5572,1.1528,9.7226,0.052597,-0.038911,-0.185185,0.980523
1595473659196,-69,-52,-46,-67,-61,-52,-57,-51,-0.24929999,-1.0E-4,-0.18439999,0.5408,1.1319,9.726,0.051677,-0.037913,-0.185762,0.980502
1595473659210,-69,-52,-46,-67,-61,-52,-57,-51,-0.24929999,-1.0E-4,-0.18439999,0.5408,1.1319,9.726,0.051677,-0.037913,-0.185762,0.980502
1595473659222,-69,-52,-46,-67,-61,-52,-57,-51,-0.2479,-0.21159999,0.0775,0.5394,1.1082,9.7288,0.050487,-0.037628,-0.186036,0.980523
1595473659234,-69,-52,-46,-67,-61,-52,-57,-51,0.0969,-0.2604,0.1318,0.5377,1.069,9.7333,0.04855,-0.037138,-0.185492,0.980742
1595473659247,-69,-52,-46,-67,-61,-52,-57,-51,0.0969,-0.2604,0.1318,0.5377,1.069,9.7333,0.04855,-0.037138,-0.185492,0.980742
1595473659261,-69,-52,-46,-67,-61,-52,-57,-51,0.2809,-0.2479,-0.016999999,0.5302,1.0565,9.7351,0.048027,-0.0366,-0.184604,0.980956
1595473659273,-69,-52,-46,-67,-61,-52,-57,-51,0.17449999,-0.110599995,-0.2235,0.5385,1.0467,9.7357,0.047484,-0.036886,-0.18385,0.981113
1595473659286,-69,-52,-46,-67,-61,-52,-57,-51,0.17449999,-0.110599995,-0.2235,0.5385,1.0467,9.7357,0.047484,-0.036886,-0.18385,0.981113
1595473659298,-69,-52,-46,-67,-61,-52,-57,-51,0.0106,0.003,-0.2243,0.53569996,1.0409,9.7365,0.047219,-0.036689,-0.183839,0.981135
1595473659310,-69,-52,-46,-67,-61,-52,-57,-51,0.0106,0.003,-0.2243,0.53569996,1.0409,9.7365,0.047219,-0.036689,-0.183839,0.981135
1595473659323,-69,-52,-46,-67,-61,-52,-57,-51,-0.0352,-0.0221,-4.0E-4,0.5327,1.027,9.7381,0.046533998,-0.036422,-0.184222,0.981106
1595473659335,-69,-52,-46,-67,-61,-52,-57,-51,0.0276,0.0072999997,0.1933,0.5286,1.0073999,9.740399,0.045595,-0.036019,-0.18398,0.98121
1595473659347,-69,-52,-46,-67,-61,-52,-57,-51,0.0276,0.0072999997,0.1933,0.5286,1.0073999,9.740399,0.045595,-0.036019,-0.18398,0.98121
1595473659360,-69,-52,-46,-67,-61,-52,-57,-51,-0.052699998,0.0138,0.20109999,0.5208,0.9912,9.742499,0.044843,-0.035484,-0.184252,0.981214
1595473659373,-69,-52,-46,-67,-61,-52,-57,-51,-0.2314,0.0042,0.22909999,0.5132,0.9812,9.743899,0.04442,-0.034993,-0.183987,0.9813
1595473659387,-69,-52,-46,-67,-61,-52,-57,-51,-0.2314,0.0042,0.22909999,0.5132,0.9812,9.743899,0.04442,-0.034993,-0.183987,0.9813
1595473659400,-69,-52,-46,-67,-61,-52,-57,-51,-0.174,-0.0023,0.080699995,0.4951,0.978,9.7451,0.044407,-0.034086,-0.184661,0.981206
