timestamp,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,linear-x,linear-y,linear-z,gravity-x,gravity-y,gravity-z,rotation-x,rotation-y,rotation-z,rotation-w
1595473564244,-68,-58,-44,-65,-62,-44,-59,-51,-0.1353,-0.1121,0.0892,0.886,0.9799,9.717199,0.048119,-0.047354,-0.042203,0.996825
1595473564271,-68,-58,-44,-65,-62,-44,-59,-51,0.1343,-0.1944,-0.46089998,0.8713,0.9837,9.7182,0.048288,-0.046668,-0.043376,0.996799
1595473564285,-68,-58,-44,-65,-62,-44,-59,-51,-0.0352,-0.0466,-0.9036,0.8448,0.9928,9.7196,0.04876,-0.045391,-0.04449,0.996786
1595473564303,-68,-58,-44,-65,-62,-44,-59,-51,-1.0351,-0.0526,-0.12459999,0.79569995,0.97929996,9.7251,0.048069,-0.042962,-0.046901,0.996816
1595473564315,-68,-58,-44,-65,-62,-44,-59,-51,-0.9098,-0.065299995,0.6746,0.6613,0.9334,9.7396,0.045915,-0.036132,-0.050198,0.997028
1595473564328,-68,-58,-44,-65,-62,-44,-59,-51,-0.9098,-0.065299995,0.6746,0.6613,0.9334,9.7396,0.045915,-0.036132,-0.050198,0.997028
1595473564339,-68,-58,-44,-65,-62,-44,-59,-51,-0.2697,-0.0809,0.7079,0.6196,0.9001,9.7455,0.044299,-0.033937998,-0.050769,0.99715
1595473564350,-68,-58,-44,-65,-62,-44,-59,-51,-0.2697,-0.0809,0.7079,0.6196,0.9001,9.7455,0.044299,-0.033937998,-0.050769,0.99715
1595473564362,-68,-58,-44,-65,-62,-44,-59,-51,0.0578,-0.1059,0.205,0.5961,0.88589996,9.7483,0.043656,-0.032669,-0.050061,0.997256
1595473564376,-68,-58,-44,-65,-62,-44,-59,-51,0.0,-0.1574,0.11669999,0.5757,0.8982,9.7484,0.044342,-0.031649,-0.049793,0.997272
1595473564387,-68,-58,-44,-65,-62,-44,-59,-51,0.0,-0.1574,0.11669999,0.5757,0.8982,9.7484,0.044342,-0.031649,-0.049793,0.997272
1595473564400,-68,-58,-44,-65,-62,-44,-59,-51,-0.066199996,-0.0879,-0.070599996,0.5439,0.907,9.7494,0.044869,-0.030057,-0.049926,0.99729097
1595473564412,-68,-58,-44,-65,-62,-44,-59,-51,-0.4161,-0.014099999,-0.3946,0.51159996,0.92139995,9.7498,0.045674,-0.028463,-0.050321,0.99728197
1595473564424,-68,-58,-44,-65,-62,-44,-59,-51,-0.4161,-0.014099999,-0.3946,0.51159996,0.92139995,9.7498,0.045674,-0.028463,-0.050321,0.99728197
1595473564437,-68,-58,-44,-65,-62,-44,-59,-51,-0.73539996,0.0503,-0.0158,0.4292,0.9255,9.7534,0.046043,-0.024359,-0.052312,0.997271
1595473564448,-68,-58,-44,-65,-62,-44,-59,-51,-0.73539996,0.0503,-0.0158,0.4292,0.9255,9.7534,0.046043,-0.024359,-0.052312,0.997271
1595473564463,-68,-58,-44,-65,-62,-44,-59,-51,-0.31399998,-0.1528,0.5518,0.42949998,0.9131,9.754499,0.045396,-0.024363,-0.052751,0.997277
1595473564480,-68,-58,-44,-65,-62,-44,-59,-51,0.2557,-0.2163,0.41259998,0.43829998,0.8885,9.7564,0.04415,-0.024678,-0.051333,0.9974
1595473564497,-68,-58,-44,-65,-62,-44,-59,-51,0.3635,-0.1183,-0.057499997,0.4091,0.90809995,9.755899,0.045257,-0.023179,-0.049976,0.997455
1595473564510,-68,-58,-44,-65,-62,-44,-59,-51,0.3635,-0.1183,-0.057499997,0.4091,0.90809995,9.755899,0.045257,-0.023179,-0.049976,0.997455
1595473564524,-68,-58,-44,-65,-62,-44,-59,-51,0.0592,-0.046099998,-0.46719998,0.38,0.9435,9.753699,0.047169,-0.021735,-0.048769,0.997458
1595473564537,-68,-58,-44,-65,-62,-44,-59,-51,-0.16059999,0.0069999998,-0.5239,0.3452,0.9784,9.751599,0.04904,-0.020036,-0.048586,0.997413
1595473564551,-68,-58,-44,-65,-62,-44,-59,-51,-0.16059999,0.0069999998,-0.5239,0.3452,0.9784,9.751599,0.04904,-0.020036,-0.048586,0.997413
1595473564564,-68,-58,-44,-65,-62,-44,-59,-51,-0.24139999,0.098299995,-0.19909999,0.2987,1.0047,9.7504,0.05049,-0.017747,-0.048921,0.997367
1595473564578,-68,-58,-44,-65,-62,-44,-59,-51,-0.118599996,-0.0185,-0.0525,0.2838,1.0038999,9.750899,0.050499,-0.016953,-0.048236,0.997414
1595473564591,-68,-58,-44,-65,-62,-44,-59,-51,-0.118599996,-0.0185,-0.0525,0.2838,1.0038999,9.750899,0.050499,-0.016953,-0.048236,0.997414
1595473564604,-68,-58,-44,-65,-62,-44,-59,-51,0.0852,-0.0972,-0.1515,0.2859,0.99439996,9.7519,0.050022,-0.016993,-0.047392,0.997478
1595473564618,-68,-58,-44,-65,-62,-44,-59,-51,0.092599995,-0.1061,-0.1423,0.2688,0.9935,9.752399,0.050038,-0.01605,-0.046018,0.997557
1595473564631,-68,-58,-44,-65,-62,-44,-59,-51,0.092599995,-0.1061,-0.1423,0.2688,0.9935,9.752399,0.050038,-0.01605,-0.046018,0.997557
1595473564645,-68,-58,-44,-65,-62,-44,-59,-51,0.0221,-0.159,-0.075399995,0.2609,0.97779995,9.7542,0.049269,-0.015572,-0.045255,0.997638
1595473564659,-68,-58,-44,-65,-62,-44,-59,-51,-0.1175,-0.0923,0.099999994,0.25349998,0.96999997,9.755199,0.048898,-0.0151349995,-0.044441,0.997699
1595473564672,-68,-58,-44,-65,-62,-44,-59,-51,-0.0673,-0.090799995,0.2359,0.2426,0.9587,9.756599,0.048352,-0.014534,-0.044049,0.997752
1595473564686,-68,-58,-44,-65,-62,-44,-59,-51,-0.0673,-0.090799995,0.2359,0.2426,0.9587,9.756599,0.048352,-0.014534,-0.044049,0.997752
1595473564700,-68,-58,-44,-65,-62,-44,-59,-51,0.047399998,-0.0195,0.0011,0.2357,0.9659,9.7561,0.048747,-0.0141549995,-0.043154,0.997778
1595473564713,-68,-58,-44,-65,-62,-44,-59,-51,0.12,0.087299995,-0.22219999,0.24149999,0.9863,9.7539,0.049791,-0.014454,-0.0423,0.997758
1595473564727,-68,-58,-44,-65,-62,-44,-59,-51,0.12,0.087299995,-0.22219999,0.24149999,0.9863,9.7539,0.049791,-0.014454,-0.0423,0.997758
1595473564740,-68,-58,-44,-65,-62,-44,-59,-51,0.0963,0.058799997,-0.1724,0.2358,0.9952,9.753099,0.050265,-0.014156,-0.04175,0.997762
1595473564753,-68,-58,-44,-65,-62,-44,-59,-51,0.063999996,0.0938,-0.111999996,0.23869999,1.0092,9.751599,0.050975,-0.014321,-0.04155,0.997732
1595473564766,-68,-58,-44,-65,-62,-44,-59,-51,0.063999996,0.0938,-0.111999996,0.23869999,1.0092,9.751599,0.050975,-0.014321,-0.04155,0.997732
1595473564779,-68,-58,-44,-65,-62,-44,-59,-51,-0.023,0.056599997,-0.0232,0.2278,1.0169,9.7511,0.051397,-0.013768,-0.041271,0.99773
1595473564792,-68,-58,-44,-65,-62,-44,-59,-51,-0.26749998,0.0179,0.015999999,0.1881,1.0260999,9.750999,0.051941,-0.011803,-0.041997,0.997696
1595473564806,-68,-58,-44,-65,-62,-44,-59,-51,-0.26749998,0.0179,0.015999999,0.1881,1.0260999,9.750999,0.051941,-0.011803,-0.041997,0.997696
1595473564820,-68,-58,-44,-65,-62,-44,-59,-51,-0.1092,0.0387,-0.0128,0.1672,1.0346999,9.7504,0.05243,-0.010745,-0.041877,0.997688
1595473564833,-68,-58,-44,-65,-62,-44,-59,-51,0.1081,-0.022799999,0.1051,0.1656,1.0374,9.750199,0.052579,-0.010626,-0.041021,0.997717
1595473564845,-68,-58,-44,-65,-62,-44,-59,-51,0.1081,-0.022799999,0.1051,0.1656,1.0374,9.750199,0.052579,-0.010626,-0.041021,0.997717
1595473564856,-68,-58,-44,-65,-62,-44,-59,-51,0.0751,-0.0526,0.085599996,0.1692,1.0378,9.7501,0.052599,-0.010783,-0.04053,0.997734
1595473564869,-68,-58,-44,-65,-62,-44,-59,-51,0.0751,-0.0526,0.085599996,0.1692,1.0378,9.7501,0.052599,-0.010783,-0.04053,0.997734
1595473564880,-68,-58,-44,-65,-62,-44,-59,-51,-0.0254,-0.0426,0.0365,0.1716,1.0375999,9.75,0.052587,-0.010884,-0.040075,0.997752
1595473564892,-68,-58,-44,-65,-62,-44,-59,-51,-0.0257,-0.0178,0.0075999997,0.17199999,1.0422,9.749499,0.052828,-0.010874,-0.039364,0.997768
1595473564904,-68,-58,-44,-65,-62,-44,-59,-51,-0.0257,-0.0178,0.0075999997,0.17199999,1.0422,9.749499,0.052828,-0.010874,-0.039364,0.997768
1595473564917,-68,-58,-44,-65,-62,-44,-59,-51,0.1795,-0.0301,-0.1583,0.19209999,1.0447,9.748899,0.05293,-0.01185,-0.038273,0.997794
1595473564930,-68,-58,-44,-65,-62,-44,-59,-51,0.1795,-0.0301,-0.1583,0.19209999,1.0447,9.748899,0.05293,-0.01185,-0.038273,0.997794
1595473564943,-68,-58,-44,-65,-62,-44,-59,-51,0.2313,0.0295,-0.1485,0.19909999,1.0438,9.748899,0.052885998,-0.012139,-0.037061,0.997838
1595473564958,-68,-58,-44,-65,-62,-44,-59,-51,0.0761,0.005,-0.08,0.21689999,1.0389999,9.749,0.052614,-0.013002,-0.036394,0.997866
1595473564972,-68,-58,-44,-65,-62,-44,-59,-51,0.0761,0.005,-0.08,0.21689999,1.0389999,9.749,0.052614,-0.013002,-0.036394,0.997866
1595473564986,-68,-58,-44,-65,-62,-44,-59,-51,0.0087,-0.0394,-0.1786,0.2157,1.0344,9.749499,0.052396,-0.012884,-0.035475,0.997912
1595473565000,-68,-58,-44,-65,-62,-44,-59,-51,-0.0163,-0.0484,-0.2474,0.21139999,1.0336,9.7497,0.052365,-0.012652,-0.035284,0.997924
1595473565012,-68,-58,-44,-65,-62,-44,-59,-51,-0.0301,-0.048,-0.1691,0.20549999,1.0332,9.7498,0.052356,-0.012346,-0.035118,0.997934
1595473565024,-68,-58,-44,-65,-62,-44,-59,-51,-0.0301,-0.048,-0.1691,0.20549999,1.0332,9.7498,0.052356,-0.012346,-0.035118,0.997934
1595473565037,-68,-58,-44,-65,-62,-44,-59,-51,-0.0067,0.0078,0.026099999,0.20179999,1.0264,9.7506,0.052017,-0.012135,-0.034961,0.99796
1595473565049,-68,-58,-44,-65,-62,-44,-59,-51,-0.0067,0.0078,0.026099999,0.20179999,1.0264,9.7506,0.052017,-0.012135,-0.034961,0.99796
1595473565061,-68,-58,-44,-65,-62,-44,-59,-51,-0.021,0.009,0.074099995,0.20629999,1.0153999,9.751699,0.051444,-0.012355,-0.035174,0.997979
1595473565073,-68,-58,-44,-65,-62,-44,-59,-51,-0.0396,0.096499994,0.0349,0.20529999,1.0162,9.751599,0.051485,-0.012309,-0.035292,0.997974
1595473565085,-68,-58,-44,-65,-62,-44,-59,-51,-0.0396,0.096499994,0.0349,0.20529999,1.0162,9.751599,0.051485,-0.012309,-0.035292,0.997974
1595473565098,-68,-58,-44,-65,-62,-44,-59,-51,-0.0276,0.103199996,-0.3177,0.2031,1.0193,9.7514,0.051643,-0.012211,-0.035405,0.997963
1595473565111,-68,-58,-44,-65,-62,-44,-59,-51,-0.0276,0.103199996,-0.3177,0.2031,1.0193,9.7514,0.051643,-0.012211,-0.035405,0.997963
1595473565125,-68,-58,-44,-65,-62,-44,-59,-51,0.0414,0.1319,-0.2774,0.2026,1.0297999,9.750299,0.052188,-0.012187,-0.035054,0.997947
1595473565138,-68,-58,-44,-65,-62,-44,-59,-51,0.0739,0.0765,0.182,0.1996,1.0166,9.751699,0.051522,-0.011992,-0.0347,0.997996
1595473565152,-68,-58,-44,-65,-62,-44,-59,-51,0.0739,0.0765,0.182,0.1996,1.0166,9.751699,0.051522,-0.011992,-0.0347,0.997996
1595473565167,-68,-58,-44,-65,-62,-44,-59,-51,0.044099998,0.0222,0.308,0.1999,1.0023,9.7532,0.050793,-0.011974,-0.034549,0.998039
1595473565180,-68,-58,-44,-65,-62,-44,-59,-51,0.0109,-0.0315,0.17,0.19389999,0.99729997,9.753799,0.050549,-0.011641,-0.034219,0.998067
1595473565194,-68,-58,-44,-65,-62,-44,-59,-51,-0.0137,-0.0471,0.15969999,0.1893,0.99329996,9.7543,0.050354,-0.011397,-0.034181,0.99808097
1595473565207,-68,-58,-44,-65,-62,-44,-59,-51,-0.0137,-0.0471,0.15969999,0.1893,0.99329996,9.7543,0.050354,-0.011397,-0.034181,0.99808097
1595473565221,-68,-58,-44,-65,-62,-44,-59,-51,-0.0050999997,5.9999997E-4,0.0618,0.19039999,0.9946,9.7542,0.050417,-0.01146,-0.034224,0.998075
1595473565238,-68,-58,-44,-65,-62,-44,-59,-51,0.043199997,0.060799997,-0.14299999,0.2008,1.003,9.753099,0.05083,-0.011996,-0.034035,0.998055
1595473565254,-68,-58,-44,-65,-62,-44,-59,-51,0.043199997,0.060799997,-0.14299999,0.2008,1.003,9.753099,0.05083,-0.011996,-0.034035,0.998055
1595473565271,-68,-58,-44,-65,-62,-44,-59,-51,-0.0267,0.0486,-0.17189999,0.2119,1.0052999,9.7526,0.050926,-0.012587,-0.034447,0.998028
1595473565288,-68,-58,-44,-65,-62,-44,-59,-51,-0.019,0.0101,-0.054199997,0.214,1.0045999,9.7527,0.050885,-0.012692,-0.034437,0.998029
1595473565303,-68,-58,-44,-65,-62,-44,-59,-51,0.019199999,-0.046299998,-0.024999999,0.21499999,1.0023,9.7529,0.050766,-0.012733,-0.034343,0.998038
1595473565318,-68,-58,-44,-65,-62,-44,-59,-51,0.0088,-0.0793,-0.055099998,0.2155,0.996,9.7535,0.050448,-0.012738,-0.034155,0.998061
1595473565334,-68,-58,-44,-65,-62,-44,-59,-51,0.0088,-0.0793,-0.055099998,0.2155,0.996,9.7535,0.050448,-0.012738,-0.034155,0.998061
1595473565349,-68,-58,-44,-65,-62,-44,-59,-51,0.048699997,-0.0641,0.1894,0.2149,0.99069995,9.7541,0.050182,-0.012677,-0.033715,0.99808997
1595473565365,-68,-58,-44,-65,-62,-44,-59,-51,0.0673,-0.0698,0.14899999,0.22559999,0.9769,9.755199,0.049459,-0.013192,-0.033588,0.998124
1595473565381,-68,-58,-44,-65,-62,-44,-59,-51,0.13769999,-0.035499997,0.0801,0.23369999,0.972,9.7555,0.049196,-0.013599,-0.033699,0.998127
1595473565396,-68,-58,-44,-65,-62,-44,-59,-51,0.058,-0.072299995,-0.1551,0.2447,0.96959996,9.7555,0.04905,-0.014164,-0.033819,0.998123
1595473565413,-68,-58,-44,-65,-62,-44,-59,-51,0.058,-0.072299995,-0.1551,0.2447,0.96959996,9.7555,0.04905,-0.014164,-0.033819,0.998123
1595473565429,-68,-58,-44,-65,-62,-44,-59,-51,-0.0056,-0.0267,-0.1547,0.24949999,0.973,9.755,0.049207,-0.01445,-0.034549,0.998086
1595473565446,-68,-58,-44,-65,-62,-44,-59,-51,-0.026999999,0.0206,-0.095599994,0.2513,0.97459996,9.7548,0.049277,-0.01458,-0.035211,0.998057
1595473565462,-68,-58,-44,-65,-62,-44,-59,-51,-0.0535,0.042099997,-0.1545,0.2582,0.97279996,9.7548,0.049154,-0.014973,-0.036183,0.998023
1595473565477,-68,-58,-44,-65,-62,-44,-59,-51,0.030199999,0.075899996,-0.1048,0.2626,0.97819996,9.7542,0.049415,-0.015239,-0.036805,0.997983
1595473565494,-68,-58,-44,-65,-62,-44,-59,-51,0.030199999,0.075899996,-0.1048,0.2626,0.97819996,9.7542,0.049415,-0.015239,-0.036805,0.997983
1595473565510,-68,-58,-44,-65,-62,-44,-59,-51,-0.1837,0.1138,-0.1832,0.2609,0.9795,9.7541,0.04947,-0.015201,-0.037754,0.997946
1595473565526,-68,-58,-44,-65,-62,-44,-59,-51,-0.2086,0.104399994,-0.2024,0.23689999,0.98889995,9.753699,0.049979,-0.014056,-0.038967,0.99789
1595473565541,-68,-58,-44,-65,-62,-44,-59,-51,-0.1002,-0.03,0.0030999999,0.23629999,0.98609996,9.754,0.049821,-0.014074,-0.040041,0.997855
1595473565557,-68,-58,-44,-65,-62,-44,-59,-51,-0.0359,0.0177,0.1688,0.23089999,0.9776,9.755,0.049389,-0.013811,-0.040612,0.997858
1595473565573,-68,-58,-44,-65,-62,-44,-59,-51,-0.0359,0.0177,0.1688,0.23089999,0.9776,9.755,0.049389,-0.013811,-0.040612,0.997858
1595473565588,-68,-58,-44,-65,-62,-44,-59,-51,-0.13949999,0.0846,-0.0379,0.22659999,0.9695,9.755899,0.04898,-0.013594,-0.041043,0.997863
1595473565604,-68,-58,-44,-65,-62,-44,-59,-51,-0.1431,0.0863,-0.2042,0.21069999,0.97749996,9.7555,0.049411,-0.012849,-0.042059,0.997809
1595473565620,-68,-58,-44,-65,-62,-44,-59,-51,0.0202,0.1077,0.0013,0.2043,0.9758,9.755799,0.049332,-0.012528,-0.042247,0.997809
1595473565637,-68,-58,-44,-65,-62,-44,-59,-51,0.0668,0.067499995,0.050499998,0.2066,0.97669995,9.7556,0.049373,-0.012657,-0.04239,0.9978
1595473565665,-68,-58,-44,-65,-62,-44,-59,-51,0.015,0.0576,0.07,0.1996,0.97679996,9.755799,0.049392,-0.012307,-0.042545,0.997797
1595473565680,-68,-58,-44,-65,-62,-44,-59,-51,-0.061199997,0.0765,-0.037,0.18769999,0.9873,9.755,0.049945,-0.011758,-0.043203,0.997747
1595473565694,-68,-58,-44,-65,-62,-44,-59,-51,-0.1322,0.0909,-0.085599996,0.1803,0.99249995,9.7546,0.050224,-0.01141,-0.043599,0.99772
1595473565708,-68,-58,-44,-65,-62,-44,-59,-51,-0.1322,0.0909,-0.085599996,0.1803,0.99249995,9.7546,0.050224,-0.01141,-0.043599,0.99772
1595473565722,-68,-58,-44,-65,-62,-44,-59,-51,-0.0805,0.0751,-0.046,0.1679,0.9985,9.7542,0.050551,-0.01081,-0.043991,0.997693
1595473565735,-68,-58,-44,-65,-62,-44,-59,-51,-0.028199999,0.0013,0.1495,0.1646,0.9938,9.7547,0.050321,-0.010636,-0.044025,0.997705
1595473565749,-68,-58,-44,-65,-62,-44,-59,-51,-0.028199999,0.0013,0.1495,0.1646,0.9938,9.7547,0.050321,-0.010636,-0.044025,0.997705
1595473565763,-68,-58,-44,-65,-62,-44,-59,-51,0.011399999,-0.021499999,0.1783,0.1642,0.9874,9.7554,0.049992,-0.010598,-0.044043,0.997721
1595473565776,-68,-58,-44,-65,-62,-44,-59,-51,-0.0788,0.0047999998,0.021699999,0.1662,0.99039996,9.755,0.050134,-0.010737,-0.044618,0.997687
1595473565789,-68,-58,-44,-65,-62,-44,-59,-51,-0.0788,0.0047999998,0.021699999,0.1662,0.99039996,9.755,0.050134,-0.010737,-0.044618,0.997687
1595473565803,-68,-58,-44,-65,-62,-44,-59,-51,-0.0543,0.0163,-0.1147,0.16129999,0.9984,9.7543,0.050556,-0.0105179995,-0.044827,0.99765897
1595473565817,-68,-58,-44,-65,-62,-44,-59,-51,0.0268,0.0315,-0.0749,0.1683,1.0028,9.753699,0.050757,-0.010916,-0.045419,0.997617
1595473565831,-68,-58,-44,-65,-62,-44,-59,-51,0.0268,0.0315,-0.0749,0.1683,1.0028,9.753699,0.050757,-0.010916,-0.045419,0.997617
1595473565846,-68,-58,-44,-65,-62,-44,-59,-51,0.0954,2.9999999E-4,-0.0844,0.17819999,1.0045999,9.7534,0.050826,-0.01141,-0.045142,0.997621
