timestamp,rssi1,rssi2,rssi3,rssi4,linear-x,linear-y,linear-z,rotation-x,rotation-y,rotation-z,rotation-w
1590564257991,-56,-44,-53,-49,-0.003,2.9999999E-4,-0.0099,0.009227,-0.004162,0.912214,0.409588
1590564258006,-56,-44,-53,-49,0.0067,2.9999999E-4,0.0095999995,0.009227,-0.004162,0.912214,0.409588
1590564258020,-56,-44,-53,-49,-0.0026999998,2.9999999E-4,-1.0E-4,0.009215,-0.004155,0.912214,0.409588
1590564258033,-56,-44,-53,-49,-0.0026999998,2.9999999E-4,-1.0E-4,0.009215,-0.004155,0.912214,0.409588
1590564258047,-56,-44,-53,-49,-0.0026999998,2.9999999E-4,-1.0E-4,0.009215,-0.004155,0.912214,0.409588
1590564258062,-56,-44,-53,-49,-0.0025,2.0E-4,-1.0E-4,0.009205,-0.004149,0.912214,0.409588
1590564258076,-56,-44,-53,-49,-0.0123,2.0E-4,-1.0E-4,0.009205,-0.00415,0.912214,0.409588
1590564258090,-56,-44,-53,-49,-0.0123,2.0E-4,-1.0E-4,0.009205,-0.00415,0.912214,0.409588
1590564258103,-56,-44,-53,-49,-0.0023,2.0E-4,-0.0099,0.009197,-0.004144,0.912214,0.409589
1590564258117,-56,-44,-53,-49,-0.0023,2.0E-4,-1.0E-4,0.009197,-0.004145,0.912214,0.409589
1590564258130,-56,-44,-53,-49,-0.0023,2.0E-4,-1.0E-4,0.009197,-0.004145,0.912214,0.409589
1590564258144,-56,-44,-53,-49,-0.0021,2.0E-4,0.019399999,0.009187,-0.004139,0.912214,0.409589
1590564258157,-56,-44,-53,-49,-0.0021,2.0E-4,-1.0E-4,0.009187,-0.004139,0.912214,0.409589
1590564258169,-56,-44,-53,-49,-0.0021,2.0E-4,-1.0E-4,0.009187,-0.004139,0.912214,0.409589
1590564258182,-56,-44,-53,-49,0.0069999998,2.0E-4,0.0095999995,0.009217,-0.004152,0.912214,0.409589
1590564258194,-56,-44,-53,-49,-0.012499999,2.0E-4,-1.0E-4,0.009217,-0.004152,0.912214,0.409589
1590564258207,-56,-44,-53,-49,-0.012499999,2.0E-4,-1.0E-4,0.009217,-0.004152,0.912214,0.409589
1590564258218,-56,-44,-53,-49,-0.0115,2.0E-4,-1.0E-4,0.009168,-0.004129,0.912214,0.409589
1590564258229,-56,-44,-53,-49,-0.0115,2.0E-4,-1.0E-4,0.009168,-0.004129,0.912214,0.409589
1590564258240,-56,-44,-53,-49,0.007999999,2.0E-4,0.0095999995,0.009168,-0.004129,0.912214,0.409589
1590564258251,-56,-44,-53,-49,0.0072999997,2.0E-4,-1.0E-4,0.0092009995,-0.004143,0.912214,0.409589
1590564258263,-56,-44,-53,-49,0.0072999997,2.0E-4,-1.0E-4,0.0092009995,-0.004143,0.912214,0.409589
1590564258274,-56,-44,-53,-49,0.0072999997,2.0E-4,0.0095999995,0.0092009995,-0.004143,0.912214,0.409589
1590564258286,-56,-44,-53,-49,0.0072999997,2.0E-4,0.0095999995,0.0092009995,-0.004143,0.912214,0.409589
1590564258298,-56,-44,-53,-49,-0.0022,2.0E-4,-1.0E-4,0.009192,-0.004138,0.912214,0.409589
1590564258309,-56,-44,-53,-49,-0.0022,2.0E-4,-1.0E-4,0.009192,-0.004138,0.912214,0.409589
1590564258322,-56,-44,-53,-49,-0.0022,2.0E-4,0.0095999995,0.009192,-0.004138,0.912214,0.409589
1590564258334,-56,-44,-53,-49,0.0069,1.0E-4,0.0095999995,0.009222,-0.004151,0.912214,0.409588
1590564258347,-56,-44,-53,-49,0.0069,1.0E-4,0.0095999995,0.009222,-0.004151,0.912214,0.409588
1590564258360,-56,-44,-53,-49,0.0069,1.0E-4,-1.0E-4,0.009222,-0.004151,0.912214,0.409589
1590564258374,-56,-44,-53,-49,-0.0026,1.0E-4,0.0095999995,0.00921,-0.004145,0.912214,0.409589
1590564258387,-56,-44,-53,-49,-0.0026,1.0E-4,0.0095999995,0.00921,-0.004145,0.912214,0.409589
1590564258400,-56,-44,-53,-49,-0.0026,1.0E-4,0.0095999995,0.00921,-0.004145,0.912214,0.409589
1590564258413,-56,-44,-53,-49,-0.0023,1.0E-4,0.0095999995,0.0092,-0.00414,0.912214,0.409589
1590564258427,-56,-44,-53,-49,-0.0023,1.0E-4,0.0095999995,0.0092,-0.00414,0.912214,0.409589
1590564258440,-56,-44,-53,-49,-0.0023,1.0E-4,-1.0E-4,0.0092,-0.00414,0.912214,0.409589
1590564258455,-56,-44,-53,-49,0.0067999996,1.0E-4,0.0095999995,0.009229,-0.004152,0.912214,0.409589
1590564258468,-56,-44,-53,-49,0.0067999996,1.0E-4,0.0095999995,0.009229,-0.004152,0.912214,0.409589
1590564258481,-56,-44,-53,-49,-0.003,1.0E-4,-1.0E-4,0.009229,-0.004152,0.912214,0.409589
1590564258494,-56,-44,-53,-49,-0.0026999998,1.0E-4,0.019399999,0.009216,-0.004146,0.912214,0.409589
1590564258508,-56,-44,-53,-49,-0.0026999998,1.0E-4,0.019399999,0.009216,-0.004146,0.912214,0.409589
1590564258520,-56,-44,-53,-49,-0.0026999998,1.0E-4,-1.0E-4,0.009217,-0.004146,0.912214,0.409589
1590564258534,-56,-44,-53,-49,-0.0023999999,1.0E-4,-1.0E-4,0.009206,-0.004141,0.912214,0.409589
1590564258548,-56,-44,-53,-49,-0.0023999999,1.0E-4,-1.0E-4,0.009206,-0.004141,0.912214,0.409589
1590564258561,-56,-44,-53,-49,-0.0023999999,1.0E-4,0.0,0.009206,-0.004141,0.912214,0.409589
1590564258574,-56,-44,-53,-49,-0.0022,1.0E-4,0.0196,0.009195,-0.004136,0.912214,0.409589
1590564258588,-56,-44,-53,-49,-0.0022,1.0E-4,0.0196,0.009195,-0.004136,0.912214,0.409589
1590564258601,-56,-44,-53,-49,-0.0022,1.0E-4,0.0098,0.009196,-0.004136,0.912214,0.409589
1590564258615,-56,-44,-53,-49,-0.011,1.0E-4,0.0,0.009148,-0.004114,0.912214,0.409589
1590564258629,-56,-44,-53,-49,-0.011,1.0E-4,0.0,0.009148,-0.004114,0.912214,0.409589
1590564258642,-56,-44,-53,-49,-0.0011999999,1.0E-4,0.0,0.009148,-0.004114,0.912214,0.409589
1590564258655,-56,-44,-53,-49,0.0078,1.0E-4,0.0098,0.009182,-0.004129,0.912214,0.409589
1590564258669,-56,-44,-53,-49,0.0078,1.0E-4,0.0098,0.009182,-0.004129,0.912214,0.409589
1590564258685,-56,-44,-53,-49,-0.0117,1.0E-4,0.0,0.009182,-0.004129,0.912214,0.409589
1590564258699,-56,-44,-53,-49,-0.0016999999,1.0E-4,0.0098,0.009174,-0.004125,0.912214,0.409589
1590564258714,-56,-44,-53,-49,-0.0115,1.0E-4,0.0,0.009174,-0.004125,0.912214,0.409589
1590564258731,-56,-44,-53,-49,-0.0115,1.0E-4,0.0,0.009174,-0.004125,0.912214,0.409589
1590564258746,-56,-44,-53,-49,0.0072999997,0.0,0.0,0.009207,-0.004139,0.912214,0.409589
1590564258763,-56,-44,-53,-49,-0.0023999999,1.0E-4,0.0098,0.009207,-0.004139,0.912214,0.409589
1590564258778,-56,-44,-53,-49,-0.0112,0.0,0.0098,0.009158,-0.004117,0.912214,0.409589
1590564258795,-56,-44,-53,-49,-0.0014,0.0,0.0098,0.009158,-0.004117,0.912214,0.409589
1590564258811,-56,-44,-53,-49,-0.0014,0.0,0.0098,0.009158,-0.004117,0.912214,0.409589
1590564258826,-56,-44,-53,-49,-0.010199999,0.0,0.0,0.009113,-0.0040969998,0.912215,0.409589
1590564258842,-56,-44,-53,-49,-0.02,0.0,0.0196,0.009114,-0.0040969998,0.912215,0.409589
1590564258858,-56,-44,-53,-49,-4.0E-4,0.0,0.0098,0.009111,-0.004095,0.912215,0.409589
1590564258875,-56,-44,-53,-49,-0.010199999,0.0,0.0,0.0091119995,-0.004096,0.912215,0.409589
1590564258891,-56,-44,-53,-49,-0.010199999,0.0,0.0,0.0091119995,-0.004096,0.912215,0.409589
1590564258909,-56,-44,-53,-49,-0.0093,0.0,0.0196,0.00907,-0.004077,0.912215,0.409589
1590564258925,-56,-44,-53,-49,4.0E-4,0.0,0.009699999,0.00907,-0.004077,0.912215,0.409589
1590564258941,-56,-44,-53,-49,4.0E-4,0.0,0.0,0.009072,-0.004077,0.912215,0.409589
1590564258956,-56,-44,-53,-49,4.0E-4,0.0,0.0,0.009072,-0.004078,0.912215,0.409589
1590564258973,-56,-44,-53,-49,4.0E-4,0.0,0.0,0.009072,-0.004078,0.912215,0.409589
1590564258988,-56,-44,-53,-49,2.9999999E-4,0.0,0.009699999,0.009074,-0.004078,0.912215,0.409589
1590564259005,-56,-44,-53,-49,2.9999999E-4,0.0,0.009699999,0.009074,-0.004078,0.912215,0.409589
1590564259020,-56,-44,-53,-49,2.9999999E-4,0.0,0.009699999,0.009075,-0.004078,0.912215,0.409589
1590564259036,-56,-44,-53,-49,2.9999999E-4,0.0,0.0,0.009075,-0.004079,0.912215,0.409589
1590564259055,-56,-44,-53,-49,2.9999999E-4,0.0,0.0,0.009075,-0.004079,0.912215,0.409589
1590564259073,-56,-44,-53,-49,2.9999999E-4,0.0,0.009699999,0.009076,-0.004079,0.912215,0.409589
1590564259087,-56,-44,-53,-49,2.9999999E-4,0.0,0.0196,0.009076,-0.004079,0.912215,0.409589
1590564259102,-56,-44,-53,-49,2.9999999E-4,0.0,0.0098,0.009077,-0.004079,0.912215,0.409589
1590564259115,-56,-44,-53,-49,2.9999999E-4,0.0,0.0196,0.009077,-0.00408,0.912215,0.409589
1590564259129,-56,-44,-53,-49,2.9999999E-4,0.0,0.0196,0.009077,-0.00408,0.912215,0.409589
1590564259142,-56,-44,-53,-49,2.0E-4,0.0,0.0,0.009079,-0.00408,0.912215,0.409589
1590564259156,-56,-44,-53,-49,0.01,0.0,0.0196,0.009079,-0.00408,0.912215,0.409589
1590564259170,-56,-44,-53,-49,0.01,0.0,0.0196,0.009079,-0.00408,0.912215,0.409589
1590564259184,-56,-44,-53,-49,2.0E-4,0.0,0.0098,0.009079,-0.00408,0.912215,0.409589
1590564259199,-56,-44,-53,-49,-0.0095,0.0,0.0196,0.009079,-0.004081,0.912215,0.409589
1590564259215,-56,-44,-53,-49,2.0E-4,0.0,0.0098,0.00908,-0.004081,0.912215,0.409589
1590564259232,-56,-44,-53,-49,2.0E-4,0.0,0.0098,0.00908,-0.004081,0.912215,0.409589
1590564259245,-56,-44,-53,-49,2.0E-4,0.0,0.0098,0.00908,-0.004081,0.912215,0.409589
1590564259257,-56,-44,-53,-49,-0.0087,0.0,0.009699999,0.009042,-0.004064,0.912215,0.409589
1590564259269,-56,-44,-53,-49,-0.0087,0.0,0.009699999,0.009042,-0.004064,0.912215,0.409589
1590564259281,-56,-44,-53,-49,9.999999E-4,0.0,0.009699999,0.009042,-0.004064,0.912215,0.409589
1590564259294,-56,-44,-53,-49,9.0E-4,0.0,0.0,0.009047,-0.004065,0.912215,0.409589
1590564259306,-56,-44,-53,-49,9.0E-4,0.0,0.0,0.009047,-0.004065,0.912215,0.409589
1590564259318,-56,-44,-53,-49,9.0E-4,0.0,0.0,0.009047,-0.0040659998,0.912215,0.409589
1590564259331,-56,-44,-53,-49,9.0E-4,0.0,0.0,0.009047,-0.0040659998,0.912215,0.409589
1590564259344,-56,-44,-53,-49,9.0E-4,0.0,0.0195,0.009049,-0.004067,0.912215,0.40959
1590564259357,-56,-44,-53,-49,0.0106999995,0.0,0.0,0.0090499995,-0.004067,0.912215,0.40959
1590564259370,-56,-44,-53,-49,0.0106999995,0.0,0.0,0.0090499995,-0.004067,0.912215,0.40959
1590564259383,-56,-44,-53,-49,-0.0081,0.0,0.009699999,0.009014,-0.004051,0.912216,0.40959
1590564259398,-56,-44,-53,-49,0.0016,0.0,0.0,0.009014,-0.004051,0.912216,0.40959
1590564259414,-56,-44,-53,-49,-0.0074,0.0,0.0,0.008982,-0.004036,0.912216,0.40959
1590564259430,-56,-44,-53,-49,-0.0074,0.0,0.0,0.008982,-0.004036,0.912216,0.40959
1590564259446,-56,-44,-53,-49,0.0121,0.0,-0.0098,0.008982,-0.004036,0.912216,0.40959
1590564259463,-56,-44,-53,-49,0.0111,0.0,0.0,0.009031,-0.004058,0.912215,0.40959
1590564259479,-56,-44,-53,-49,0.0013,0.0,0.009699999,0.009031,-0.004058,0.912215,0.40959
1590564259495,-56,-44,-53,-49,-0.0077,0.0,0.009699999,0.008996,-0.004043,0.912216,0.40959
1590564259511,-56,-44,-53,-49,-0.0077,0.0,0.009699999,0.008996,-0.004043,0.912216,0.40959
1590564259527,-56,-44,-53,-49,-0.0077,0.0,0.009699999,0.008997,-0.004043,0.912216,0.40959
1590564259544,-56,-44,-53,-49,0.0018,0.0,0.009699999,0.009005,-0.004046,0.912216,0.40959
1590564259559,-56,-44,-53,-49,0.0116,0.0,-2.0E-4,0.009005,-0.004046,0.912216,0.40959
1590564259574,-56,-44,-53,-49,0.0106999995,0.0,0.0095,0.0090499995,-0.004067,0.912215,0.40959
1590564259590,-56,-44,-53,-49,0.0106999995,0.0,0.0095,0.0090499995,-0.004067,0.912215,0.40959
1590564259605,-56,-44,-53,-49,8.0E-4,0.0,0.0095,0.009051,-0.004067,0.912215,0.40959
1590564259621,-56,-44,-53,-49,8.0E-4,0.0,0.0095,0.009054,-0.004068,0.912215,0.40959
1590564259636,-56,-44,-53,-49,8.0E-4,0.0,0.0095,0.009054,-0.004068,0.912215,0.40959
1590564259652,-56,-44,-53,-49,8.0E-4,0.0,0.0095,0.009054,-0.004068,0.912215,0.40959
1590564259669,-56,-44,-53,-49,7.0E-4,0.0,-2.0E-4,0.009057,-0.004069,0.912215,0.40959
1590564259684,-56,-44,-53,-49,0.0105,0.0,-2.0E-4,0.009057,-0.00407,0.912215,0.40959
1590564259699,-56,-44,-53,-49,-0.0082,0.0,-2.0E-4,0.009022,-0.004053,0.912215,0.40959
1590564259715,-56,-44,-53,-49,0.0015,0.0,0.0095,0.009022,-0.004054,0.912215,0.40959
1590564259732,-56,-44,-53,-49,0.0015,0.0,0.0095,0.009022,-0.004054,0.912215,0.40959
1590564259749,-56,-44,-53,-49,0.0013,0.0,0.0095,0.009028,-0.004056,0.912215,0.40959
1590564259764,-56,-44,-53,-49,0.0013,0.0,-2.0E-4,0.009028,-0.004056,0.912215,0.40959
1590564259780,-56,-44,-53,-49,0.0011999999,0.0,0.0095,0.009033,-0.004059,0.912215,0.40959
1590564259795,-56,-44,-53,-49,0.0011999999,0.0,0.0095,0.009033,-0.004059,0.912215,0.40959
1590564259812,-56,-44,-53,-49,0.0011999999,0.0,0.0095,0.009033,-0.004059,0.912215,0.40959
1590564259827,-56,-44,-53,-49,0.0011,0.0,0.0095,0.009037,-0.00406,0.912215,0.40959
1590564259842,-56,-44,-53,-49,0.0109,0.0,-2.0E-4,0.009038,-0.004061,0.912215,0.409591
1590564259858,-56,-44,-53,-49,0.01,0.0,0.019399999,0.00908,-0.004079,0.912215,0.40959
1590564259874,-56,-44,-53,-49,0.01,0.0,0.019399999,0.00908,-0.004079,0.912215,0.40959
1590564259889,-56,-44,-53,-49,2.0E-4,0.0,0.0095999995,0.00908,-0.00408,0.912215,0.40959
1590564259906,-56,-44,-53,-49,0.0092,0.0,-1.0E-4,0.00912,-0.0040969998,0.912214,0.40959
1590564259922,-56,-44,-53,-49,-0.0104,0.0,-1.0E-4,0.00912,-0.004098,0.912214,0.40959
1590564259938,-56,-44,-53,-49,-4.9999997E-4,0.0,-1.0E-4,0.009118,-0.0040969998,0.912214,0.40959
1590564259954,-56,-44,-53,-49,-4.9999997E-4,0.0,-1.0E-4,0.009118,-0.0040969998,0.912214,0.40959
1590564259971,-56,-44,-53,-49,-4.9999997E-4,0.0,0.0095999995,0.009118,-0.0040969998,0.912214,0.40959
1590564259987,-56,-44,-53,-49,-4.9999997E-4,0.0,0.0095999995,0.009116,-0.004095,0.912214,0.40959
1590564260001,-56,-44,-53,-49,0.0092,0.0,0.0095999995,0.009116,-0.004096,0.912214,0.40959
1590564260018,-56,-44,-53,-49,-4.0E-4,0.0,0.019399999,0.009113,-0.004094,0.912214,0.40959
1590564260043,-56,-44,-53,-49,-4.0E-4,0.0,0.019399999,0.009113,-0.004094,0.912214,0.40959
1590564260058,-48,-37,-53,-42,0.0175,0.0,0.0095999995,0.009188,-0.004128,0.912214,0.40959
1590564260069,-48,-37,-53,-42,0.0175,0.0,0.0095999995,0.009188,-0.004128,0.912214,0.40959
1590564260080,-48,-37,-53,-42,0.0077,0.0,-1.0E-4,0.009188,-0.004128,0.912214,0.40959
1590564260091,-48,-37,-53,-42,-0.0018999999,0.0,-1.0E-4,0.00918,-0.004125,0.912214,0.40959
1590564260103,-48,-37,-53,-42,-0.0018999999,0.0,-1.0E-4,0.00918,-0.004125,0.912214,0.40959
1590564260114,-48,-37,-53,-42,-0.0018999999,0.0,0.0095999995,0.009181,-0.004125,0.912214,0.40959
1590564260126,-48,-37,-53,-42,-0.0018999999,0.0,0.0095999995,0.009181,-0.004125,0.912214,0.40959
1590564260137,-48,-37,-53,-42,-0.0016999999,0.0,0.019399999,0.009172,-0.004121,0.912214,0.40959
1590564260149,-48,-37,-53,-42,-0.0016999999,0.0,0.019399999,0.009172,-0.004121,0.912214,0.40959
1590564260161,-48,-37,-53,-42,-0.0115,0.0,-1.0E-4,0.009172,-0.004121,0.912214,0.40959
1590564260173,-48,-37,-53,-42,0.0163,0.0,-1.0E-4,0.009244,-0.004153,0.912213,0.40959
1590564260185,-48,-37,-53,-42,0.0163,0.0,-1.0E-4,0.009244,-0.004153,0.912213,0.40959
1590564260197,-48,-37,-53,-42,-0.012999999,0.0,-1.0E-4,0.009244,-0.004153,0.912213,0.40959
1590564260210,-48,-37,-53,-42,-0.012999999,0.0,-1.0E-4,0.009244,-0.004153,0.912213,0.40959
1590564260223,-48,-37,-53,-42,-0.0029,0.0,0.0095999995,0.00923,-0.004147,0.912213,0.40959
1590564260237,-48,-37,-53,-42,-0.0127,0.0,0.0095999995,0.00923,-0.004147,0.912213,0.40959
1590564260250,-48,-37,-53,-42,-0.0127,0.0,0.0095999995,0.00923,-0.004147,0.912213,0.40959
1590564260266,-48,-37,-53,-42,-0.0026999998,0.0,0.0095999995,0.009218,-0.004141,0.912213,0.40959
1590564260283,-48,-37,-53,-42,-0.0026999998,0.0,0.0095999995,0.009218,-0.004142,0.912213,0.40959
1590564260300,-48,-37,-53,-42,-0.0023999999,0.0,0.0095999995,0.009207,-0.004136,0.912213,0.40959
1590564260315,-48,-37,-53,-42,-0.0023999999,0.0,0.019399999,0.009207,-0.004137,0.912213,0.40959
1590564260333,-48,-37,-53,-42,-0.0023999999,0.0,0.019399999,0.009207,-0.004137,0.912213,0.40959
1590564260348,-48,-37,-53,-42,-0.0022,0.0,-1.0E-4,0.009198,-0.004132,0.912213,0.40959
1590564260364,-48,-37,-53,-42,-0.0022,0.0,0.0095999995,0.009198,-0.004133,0.912213,0.40959
1590564260380,-48,-37,-53,-42,0.0067999996,0.0,0.0095999995,0.009227,-0.004146,0.912213,0.40959
1590564260397,-48,-37,-53,-42,0.0167,0.0,0.0095999995,0.009227,-0.004146,0.912213,0.40959
1590564260413,-48,-37,-53,-42,0.0167,0.0,0.0095999995,0.009227,-0.004146,0.912213,0.40959
1590564260429,-48,-37,-53,-42,-0.0026,0.0,0.0095999995,0.009215,-0.00414,0.912213,0.40959
1590564260446,-48,-37,-53,-42,0.0071,0.0,-1.0E-4,0.009215,-0.00414,0.912213,0.40959
1590564260462,-48,-37,-53,-42,0.0064999997,0.0,0.0095999995,0.009243,-0.004152,0.912213,0.40959
1590564260478,-48,-37,-53,-42,-0.0032,0.0,0.0095999995,0.009243,-0.004152,0.912213,0.40959
1590564260495,-48,-37,-53,-42,0.006,0.0,0.0095999995,0.009268,-0.004163,0.912213,0.40959
1590564260511,-48,-37,-53,-42,0.006,0.0,0.0095999995,0.009268,-0.004163,0.912213,0.40959
1590564260529,-48,-37,-53,-42,0.006,0.0,0.019399999,0.009268,-0.004163,0.912213,0.40959
1590564260547,-48,-37,-53,-42,0.0055,0.0,0.019399999,0.009291,-0.004173,0.912212,0.40959
1590564260562,-48,-37,-53,-42,-0.0142,0.0,2.0E-4,0.009291,-0.004173,0.912212,0.40959
1590564260578,-48,-37,-53,-42,0.0047999998,0.0,2.0E-4,0.009312,-0.004182,0.912212,0.40959
1590564260593,-48,-37,-53,-42,0.0047999998,0.0,2.0E-4,0.009312,-0.004182,0.912212,0.40959
1590564260609,-48,-37,-53,-42,-0.0049,0.0,2.0E-4,0.009312,-0.004182,0.912212,0.40959
1590564260625,-48,-37,-53,-42,-0.0044,0.0,0.01,0.009292,-0.004173,0.912212,0.40959
1590564260640,-48,-37,-53,-42,-0.0142,0.0,-0.0095,0.009292,-0.004173,0.912212,0.40959
1590564260656,-48,-37,-53,-42,-0.0039999997,0.0,2.0E-4,0.009274,-0.004164,0.912212,0.40959
1590564260671,-48,-37,-53,-42,-0.0039999997,0.0,2.0E-4,0.009274,-0.004164,0.912212,0.40959
1590564260687,-48,-37,-53,-42,0.0056999996,0.0,2.0E-4,0.009274,-0.004164,0.912213,0.40959
1590564260703,-48,-37,-53,-42,-0.0037,0.0,2.0E-4,0.009258,-0.004157,0.912213,0.40959
1590564260719,-48,-37,-53,-42,-0.0037,0.0,2.0E-4,0.009258,-0.004157,0.912213,0.40959
1590564260735,-48,-37,-53,-42,-0.012399999,0.0,-0.0095,0.009205,-0.004133,0.912213,0.40959
1590564260751,-48,-37,-53,-42,-0.012399999,0.0,-0.0095,0.009205,-0.004133,0.912213,0.40959
1590564260767,-48,-37,-53,-42,-0.0026,0.0,2.0E-4,0.009205,-0.004133,0.912213,0.40959
1590564260784,-48,-37,-53,-42,0.0064999997,0.0,2.0E-4,0.009234,-0.004145,0.912213,0.40959
1590564260801,-48,-37,-53,-42,0.0064999997,0.0,-0.0095,0.009234,-0.004145,0.912213,0.40959
1590564260816,-48,-37,-53,-42,-0.0029,0.0,2.0E-4,0.009221,-0.00414,0.912213,0.40959
1590564260832,-48,-37,-53,-42,-0.0029,0.0,2.0E-4,0.009221,-0.00414,0.912213,0.40959
1590564260848,-48,-37,-53,-42,-0.0029,0.0,2.0E-4,0.009221,-0.00414,0.912213,0.40959
1590564260863,-48,-37,-53,-42,-0.0026,0.0,2.0E-4,0.00921,-0.004134,0.912213,0.40959
1590564260878,-48,-37,-53,-42,-0.0026,0.0,-0.0095,0.009209,-0.004134,0.912213,0.40959
1590564260893,-48,-37,-53,-42,-0.0026,0.0,-0.0095,0.009209,-0.004134,0.912213,0.40959
1590564260909,-48,-37,-53,-42,0.0064999997,0.0,2.0E-4,0.009238,-0.004147,0.912213,0.40959
1590564260925,-48,-37,-53,-42,-0.0032,0.0,0.01,0.009237,-0.004147,0.912213,0.40959
1590564260941,-48,-37,-53,-42,0.0058999998,0.0,2.0E-4,0.0092629995,-0.004158,0.912213,0.40959
1590564260957,-48,-37,-53,-42,-0.0037999998,0.0,2.0E-4,0.0092629995,-0.004158,0.912213,0.40959
1590564260973,-48,-37,-53,-42,-0.0037999998,0.0,2.0E-4,0.0092629995,-0.004158,0.912213,0.40959
1590564260989,-48,-37,-53,-42,0.0144,0.0,0.0101,0.0093249995,-0.004186,0.912212,0.40959
1590564261006,-48,-37,-53,-42,0.0046,0.0,0.0101,0.0093249995,-0.004185,0.912212,0.40959
1590564261022,-48,-37,-53,-42,0.0221,0.0,0.0101,0.00942,-0.004228,0.912211,0.409589
1590564261038,-48,-37,-53,-42,-0.0072,0.0,2.9999999E-4,0.00942,-0.004228,0.912211,0.409589
1590564261056,-48,-37,-53,-42,-0.0064999997,0.0,0.0101,0.009391,-0.004215,0.912211,0.40959
1590564261072,-48,-37,-53,-42,-0.0064999997,0.0,0.0101,0.009391,-0.004215,0.912211,0.40959
1590564261089,-48,-37,-53,-42,-0.0064999997,0.0,-0.0094,0.00939,-0.004215,0.912211,0.40959
1590564261106,-48,-37,-53,-42,-0.006,0.0,0.0101,0.009364,-0.004203,0.912211,0.40959
1590564261122,-48,-37,-53,-42,0.013599999,0.0,2.9999999E-4,0.009364,-0.004202,0.912211,0.40959
1590564261139,-48,-37,-53,-42,-0.0053999997,0.0,2.9999999E-4,0.00934,-0.004192,0.912212,0.40959
1590564261154,-48,-37,-53,-42,0.0042999997,0.0,-0.0095,0.00934,-0.004192,0.912212,0.40959
1590564261170,-48,-37,-53,-42,0.0042999997,0.0,-0.0095,0.00934,-0.004192,0.912212,0.40959
1590564261187,-48,-37,-53,-42,-0.0139,0.0,2.0E-4,0.009279,-0.004164,0.912212,0.40959
1590564261204,-48,-37,-53,-42,0.0056,0.0,0.0198,0.009279,-0.004164,0.912212,0.409591
